objID,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
587745541047386615,132.97267945,11.64237414,14.17,13.94337,12.52329,12.41271,12.3946
587744873716515509,132.9727864,12.04108768,23.1256,23.05972,23.90374,24.59176,22.6112
587744873716515750,132.97300632,12.02573064,25.86347,24.97765,23.54185,21.82615,20.88486
587745403608630429,132.97302538,11.5705777,24.75993,24.60869,23.50879,21.56956,20.52442
587745243083703338,132.97308961,11.91894736,24.89896,23.73595,22.78749,22.61545,22.21866
587745541047452913,133.01744185,11.65450522,23.45064,23.34043,22.80611,22.56247,22.15588
587745541047452467,133.01751636,11.80771341,24.80704,23.65951,21.91976,20.44019,19.54901
587745403608629467,133.01759803,11.60002933,19.10315,16.79791,15.80488,15.42055,15.22479
587745403608629664,133.01768194,11.56353422,21.65612,19.08429,17.7208,17.05704,16.71868
587745541047452392,133.01781511,11.70175303,22.88684,21.09955,19.6813,18.85785,18.42985
587745243083702471,133.01795036,11.91193315,18.00087,16.79889,16.38058,16.23927,16.18119
587745541047452400,133.018027,11.77491961,22.89528,21.41224,19.9539,18.63569,17.90684
587745243083702473,133.01826898,11.91410423,23.17137,24.72949,24.84633,23.53154,20.70376
587744873716515571,133.01828811,12.00064502,26.42436,22.76503,21.44346,19.81331,19.14677
587745541047452459,133.01830481,11.64091782,25.39379,23.13048,21.63511,20.21325,19.40963
587744873716384188,132.6279033,11.93374315,22.56692,21.31454,19.91311,18.73599,18.17901
587744873716384346,132.62804744,11.99789298,23.05301,23.06096,25.34271,23.7096,23.76607
587745243083506027,132.62815469,11.75598259,21.24779,20.02804,19.55618,19.3543,19.3386
587745243083506181,132.62851076,11.77462705,23.0994,22.29578,20.8138,19.63667,18.84061
587745541047256103,132.6286925,11.6096091,25.49242,24.5932,22.77381,21.53312,20.52294
587745541047255552,132.62888091,11.70059795,23.31701,21.74133,20.37238,19.19421,18.60886
587745243083506040,132.62922003,11.80911995,22.75516,20.87492,20.13062,19.77054,19.54249
587745243083506056,132.62934237,11.8545202,19.91854,17.52533,16.4376,16.06516,15.83326
587745541047321801,132.67797931,11.70284912,24.39732,24.09044,23.90556,21.94156,21.65056
587744873716383812,132.67807387,11.93868188,17.41213,16.22532,15.82972,15.6846,15.6923
587745541047256137,132.67815421,11.56416213,23.69045,23.81828,22.73546,21.53302,20.64733
587744873716384135,132.67815521,12.02149663,20.10278,18.29411,17.58398,17.27009,17.08985
587745541047321805,132.67819683,11.71892651,24.74393,24.03618,23.02207,21.46709,20.65029
587745541047321243,132.67824599,11.71541724,23.53989,21.51973,19.99471,19.07354,18.52622
587745541047255630,132.67835089,11.63413181,24.31636,23.49906,22.47857,20.48335,19.53255
587744873716384202,132.67842576,11.96127423,23.46578,20.98866,19.50108,18.41251,17.86821
587745243083506773,132.67850235,11.73174805,24.57317,23.73316,23.67898,22.09864,22.20011
587744873716384141,132.67871783,12.04037362,19.70605,18.55125,18.11307,17.90935,17.81961
587745243083572242,132.67893946,11.80816926,23.63647,23.14384,22.59913,22.66383,21.72933
587745243083572077,132.67894407,11.81386332,23.59006,21.99351,20.91451,20.61553,20.5758
587745541047255291,132.67905832,11.60398712,24.31432,23.59575,22.97922,21.3336,22.05833
587744873716384123,132.6791796,11.95293234,23.38344,21.72794,20.29791,19.27933,18.65196
587744873716384561,132.67929554,11.99967544,24.55795,23.45102,22.2279,21.41157,20.68864
587745541047255265,132.67945512,11.62879218,22.74711,20.39195,18.90792,17.81952,17.27303
587744873716449758,132.72883418,12.05733018,23.22202,24.5638,24.03663,24.80147,18.87528
587744873716384460,132.72897658,12.00393979,23.52028,22.8723,21.93608,21.91791,20.57278
587744873716383889,132.72908745,11.94727555,18.35581,16.32272,15.44576,15.08094,14.88873
587744873716384216,132.72917852,11.95646374,22.00131,21.27752,20.80569,20.73511,20.94648
587745541047321493,132.72922105,11.71484693,24.26707,22.65254,21.90334,21.56186,21.3997
587745541047321300,132.7293487,11.68973385,23.34046,21.92395,20.42764,19.05421,18.24415
587744873716384215,132.7294521,11.95438757,24.19419,21.32158,19.90091,18.73899,18.03952
587745243083571349,132.72947812,11.85622332,16.65062,15.52812,15.18469,15.05695,15.058
587745243083572003,132.72947827,11.82557123,24.69118,23.40581,22.3413,22.05812,21.5708
587744873716450213,132.72974344,12.05298684,26.3723,24.89614,24.68182,23.50671,20.53309
587745243083571853,132.72992688,11.83797607,21.6403,19.62104,18.62669,18.28114,18.09781
587744873716384261,132.73011347,11.95022199,21.83999,25.24656,25.03755,24.02209,23.45404
587744873716449735,132.7735753,12.02515669,25.57684,20.70263,19.18126,18.13995,17.49417
587745403608564831,132.77361259,11.57276508,24.48579,24.70928,23.08195,21.52884,20.29641
587745541047320903,132.77396127,11.72970042,15.69117,14.3131,15.94927,13.69714,13.639
587745243083571597,132.77422045,11.88629621,16.93398,15.41745,14.83523,14.62204,14.58807
587745541047321860,132.77447852,11.68946934,25.10229,25.1416,24.2079,22.03819,20.81383
587745243083571907,132.77454554,11.89648998,22.03052,19.25442,17.78461,17.00482,16.58058
587745243083571559,132.77477022,11.85271112,14.74303,13.58939,13.16626,13.03987,13.0435
587744873716449856,132.7750524,11.93831088,24.93656,22.8729,21.11683,19.75634,18.9573
587745541047321313,132.77507555,11.65215144,24.65664,21.81058,20.42378,19.20927,18.56352
587745541047321208,132.81754252,11.61590497,22.61473,20.51402,19.04286,17.92246,17.30521
587745541047321265,132.81767449,11.66936606,23.03663,23.84076,22.24957,22.0184,21.17499
587745541047321594,132.81767918,11.64687987,23.15916,22.89952,22.17247,22.11621,21.45664
587745243083571642,132.817792,11.78728042,23.65063,24.69887,23.3814,20.76849,19.83987
587745541047320973,132.81783347,11.74244529,14.90998,15.39308,16.802,14.98088,13.03205
587745541047321772,132.81786882,11.68398171,24.42429,24.14347,22.65016,22.23115,21.7803
587745243083571635,132.818012,11.78645863,24.413,21.9559,20.44631,19.06109,18.30853
587745541047321754,132.81813246,11.63841352,24.18929,23.58629,22.16506,20.82806,20.04225
587745243083571975,132.81860846,11.76871944,23.53989,20.79784,19.22936,18.22295,17.65143
587745243083571920,132.81862874,11.8166933,21.35485,18.74101,17.37082,16.77669,16.47118
587745541047321755,132.81864369,11.64168388,25.23061,23.37822,22.16351,21.19236,20.53741
587745243083636825,132.81902888,11.90418125,15.14771,13.80564,13.37493,13.63719,13.22736
587744873716449741,132.81911766,11.96609492,23.95364,21.18544,19.76669,18.65092,17.85085
587745243083637884,132.87135542,11.88456291,24.74406,24.30724,22.20134,21.74956,21.59826
587745243083636967,132.87149126,11.83328837,24.72079,25.04419,24.9612,23.26341,20.67455
587745541047386329,132.87161557,11.7033019,17.02856,15.92129,15.57446,15.4723,15.43214
587745243083636899,132.8717767,11.79007129,24.64405,25.11652,24.80011,24.36306,19.44247
587745541047387343,132.87182744,11.76787084,23.88374,23.60436,22.73599,22.74986,22.11406
587745541047386333,132.87192641,11.713121,19.25567,18.03104,17.58393,17.43801,17.37023
587745541047386820,132.87204408,11.63076925,21.5775,18.87491,17.53339,16.33629,15.76857
587745541047386375,132.87228647,11.75766052,15.23583,15.11345,16.33675,15.79383,12.37827
587745243083637075,132.87250806,11.9038547,14.32059,13.09488,14.07751,13.70382,12.52508
587744873716450134,132.87283694,11.98082017,26.53658,23.47915,21.87002,21.12027,20.62801
587745243083637341,132.92551399,11.95271699,24.89922,22.02475,20.44546,19.37778,18.87967
587745243083637264,132.92557791,11.87497982,17.53886,16.33416,15.86225,15.686,15.61693
587745243083637537,132.92571408,11.88238569,21.98069,20.1804,19.52839,19.25533,19.01716
587745403608629594,132.92582771,11.60228229,21.80253,18.95292,17.55883,16.95698,16.61687
587745541047386566,132.92588085,11.77875325,22.9806,23.43037,22.43447,23.50376,21.13774
587745243083637679,132.92614625,11.7861036,21.62891,25.83017,25.71952,25.98514,22.80499
587744873716515152,132.92619878,12.0079479,20.59084,18.44095,17.61625,17.35604,17.18061
587745243083637921,132.92622091,11.81040503,23.34278,24.71944,22.20985,22.06722,20.82746
587745243083637132,132.92639448,11.83542725,14.38103,11.44995,10.58072,10.8376,12.14017
587745243083637198,132.92648835,11.85636476,14.09681,11.97208,10.5965,10.31575,10.44538
587745541047386513,132.92656306,11.74134414,19.68074,17.85169,17.10473,16.90291,16.79115
587745243083637128,132.92685469,11.83108078,14.01714,14.4679,15.71275,14.80546,12.24954
587745243083637447,132.97647882,11.85225241,23.23873,21.4317,20.03481,18.98363,18.42549
587745541047386679,132.97680756,11.6788561,23.97824,24.92105,22.47589,23.25903,21.35031
587745403608630432,132.97707769,11.57281522,24.99478,23.53457,23.42621,22.01833,22.50971
587745541047451713,132.97709739,11.79604766,20.03654,19.10419,18.7821,18.68387,18.60378
587745541047387566,132.97720584,11.69594045,24.2532,24.8977,26.78001,23.68431,20.76474
587745403608630058,132.9772238,11.60749893,23.39342,22.99537,21.57422,20.08669,19.30379
587745403608629834,132.97738394,11.56891268,22.41319,25.55244,25.03121,24.5288,22.2336
587745403608629420,132.97762224,11.59515656,15.90032,14.73648,16.24455,14.17094,14.12413
587745541047386674,132.97781556,11.6761303,24.62544,25.09741,21.83115,24.29593,22.79716
587745541047387523,132.977918,11.69836362,25.33456,25.13383,23.71916,22.27604,21.26401
587745541047451903,133.0304098,11.78583056,16.19984,15.00378,14.5729,14.44772,14.39889
587745243083702733,133.03046345,11.85870684,23.77509,20.1719,18.69715,17.85256,17.31667
587744873716515083,133.03047684,12.04743822,17.66079,16.3175,15.94131,15.71496,15.7043
587745541047451900,133.0306351,11.76058719,23.2109,23.1068,22.15755,21.68279,21.23828
587745541047452674,133.03069709,11.69781417,24.96966,25.38293,24.82254,24.76952,21.16441
587745243083702461,133.03090666,11.83943409,14.74431,13.48768,13.06094,12.97566,12.93372
587745243083702448,133.03101047,11.83448722,23.8087,23.50205,22.82383,21.89919,21.0224
587745541047256227,132.62990541,11.64915942,24.98494,24.08048,23.38146,22.38532,21.50611
587745541047255699,132.62991121,11.68780091,22.25883,25.11441,25.69995,25.54905,22.15227
587744873716384073,132.63017922,11.89103,20.41698,17.78493,16.67474,16.24919,16.04284
587745243083506609,132.63025099,11.75319125,23.43796,23.78259,22.40512,21.58376,21.05672
587745243083506023,132.63030951,11.72247975,22.50657,19.98891,18.55425,17.67726,17.19712
587745243083506155,132.63052945,11.86627313,24.04901,21.56975,20.13214,18.98837,18.33052
587745243083506411,132.630635,11.76727791,24.0337,22.98603,22.64934,22.72841,23.49729
587745541047255919,132.6309517,11.5997158,24.52966,23.13016,21.54506,20.54057,20.02967
587745541047255264,132.68167505,11.63447924,21.59449,18.99112,17.63058,17.04304,16.71039
587745541047256020,132.68168948,11.6516425,24.87079,23.22759,23.20489,22.7796,22.80088
587744873716384423,132.68171549,12.01298434,24.88984,22.50632,22.194,21.97923,21.92714
587744873716384603,132.68177669,11.97457305,24.36221,24.78229,22.70147,21.30409,20.2049
587744873716384235,132.68183299,12.03623289,24.43132,21.49799,20.14836,19.02507,18.39163
587745541047320613,132.6818919,11.69700336,19.0627,17.35206,16.74227,16.56075,16.48847
587745243083505944,132.68209179,11.75740199,19.30303,17.02653,16.10539,15.75148,15.61957
587745243083571987,132.68220256,11.82462652,24.23141,22.03209,20.6282,19.1274,18.33304
587745541047321411,132.68246205,11.70715631,23.13242,22.42806,22.22376,22.32427,21.75667
587745541047255293,132.68260306,11.59409807,24.47667,25.09605,23.30359,22.19157,21.30197
587745243083571429,132.73333109,11.8977353,15.07221,13.90703,14.25803,13.45396,13.3496
587744873716449839,132.73372068,12.04617493,25.88936,22.80987,22.51297,22.09743,23.18802
587745243083571997,132.73377957,11.79826961,24.08048,22.39406,20.78033,19.57744,18.87911
587744873716384007,132.73388339,11.98746391,21.37833,20.54299,20.2061,19.8928,20.1917
587745541047321121,132.7339452,11.60998236,22.1203,20.25835,18.872,18.09254,17.68649
587745243083571398,132.73403271,11.86543622,16.58634,15.00633,14.47903,14.2802,14.24673
587745243083572287,132.7340848,11.74444434,24.7596,23.69057,22.14233,20.7435,19.93571
587744873716449837,132.73415452,12.02834749,22.95511,21.58912,21.02322,20.92996,20.60118
587745243083571303,132.7342469,11.75437801,19.22383,16.83161,15.76814,15.40282,15.20939
587745243083571321,132.73460258,11.77622678,19.0432,16.77631,15.78021,15.44231,15.27199
587745243083571348,132.73466251,11.85811313,15.62069,14.39281,13.97181,13.81036,13.79338
587745403608564062,132.78159229,11.57943454,22.73316,20.86379,19.39768,18.36297,17.81136
587744873716449640,132.78212756,12.0415323,21.13645,18.55286,17.33346,16.87198,16.57521
587744873716449349,132.78227393,11.94187675,16.93457,15.79985,15.46625,15.33213,15.31356
587745541047321161,132.78251163,11.62513407,25.36913,22.35988,21.66262,21.65645,21.68043
587745541047321321,132.78251593,11.74047037,24.27603,22.90373,21.34719,20.0003,19.23183
587745541047321159,132.7825218,11.62357857,22.74961,20.26852,18.82003,17.66131,17.02117
587745243083571509,132.78253655,11.80256182,12.77049,14.84639,15.17634,15.32942,12.07394
587744873716449373,132.78260512,11.99315045,18.11118,16.1755,15.48018,15.2372,15.1175
587745403608564657,132.78263844,11.570271,24.10451,23.23236,20.93944,20.59859,20.64476
587745243083572187,132.78267682,11.81640808,25.44093,22.38887,21.03466,19.97568,19.40855
587745541047321867,132.78273854,11.71201949,23.33614,23.73762,23.25545,22.31074,22.34474
587745243083571513,132.78289091,11.8048067,24.81356,21.51777,20.82017,19.95531,20.10428
587745541047321228,132.83168151,11.63497734,22.6328,20.61794,19.28701,18.77498,18.44279
587744873716450226,132.83176055,11.95015669,25.85796,25.53746,24.30029,26.14253,20.13233
587745243083636907,132.83201099,11.90455122,19.217,18.03247,17.64498,17.50977,17.42366
587745243083636768,132.83202012,11.8275316,17.88377,16.09324,15.4026,15.19173,15.06243
587745243083636839,132.83202774,11.86963869,15.43997,14.19174,13.82546,13.62269,13.53246
587745243083636836,132.83225147,11.85189007,21.84575,20.7536,20.35358,19.939,19.86972
587744873716449964,132.83227744,12.00207759,22.18524,21.71407,20.99613,20.66011,20.52271
587745541047321229,132.83242907,11.63233509,24.28804,20.78723,19.34177,17.8797,17.07207
587744873716449429,132.83249949,11.97025063,21.64111,19.32238,17.94778,16.66812,15.94836
587745243083571768,132.83285641,11.81043522,19.69514,17.44541,16.53382,16.21481,16.08133
587744873716450120,132.83286511,12.01781842,25.23763,23.5585,21.92712,20.50619,19.86664
587745541047321281,132.83287891,11.69116261,24.73597,21.82936,20.24152,19.20545,18.59242
587745243083571541,132.83290992,11.78342811,13.47618,14.5031,15.09359,15.08899,11.99708
587745243083571769,132.83291733,11.811304,18.121,18.52707,19.08634,19.40414,19.92742
587745541047321917,132.83310271,11.66365156,25.00256,25.27674,23.55357,24.55329,21.33153
587745243083637871,132.87929174,11.80245104,25.37722,25.6389,21.95424,21.64056,21.27414
587745243083636961,132.87944832,11.84417445,24.81734,20.88104,19.31437,18.22397,17.54568
587745541047386355,132.87961429,11.73281169,20.89124,18.24652,17.0126,16.55307,16.26757
587744873716450141,132.87962192,12.05138961,24.86396,23.36909,21.94198,21.1049,20.02817
587744873716449752,132.879661,11.96316308,23.42271,21.22997,19.79063,18.90698,18.50668
587745541047387340,132.87978229,11.72992491,23.40625,24.41608,22.66574,23.2425,23.11307
587745243083637085,132.87995859,11.88831082,15.17307,13.96345,15.43153,13.48075,13.40016
587744873716450197,132.88001723,11.98625617,24.30253,23.46527,23.49792,21.4645,20.4787
587745541047387333,132.88011862,11.69602005,25.02984,23.39544,21.67987,20.40016,19.64715
587745243083637031,132.88024876,11.83084838,19.91922,17.30395,16.09962,15.68245,15.38601
587745541047387139,132.88040599,11.67787263,22.96336,23.09236,23.53537,23.37399,22.24889
587745243083637139,132.92876986,11.82847892,22.16274,22.81536,22.06879,21.98699,20.94578
587745541047387023,132.92886264,11.66584658,23.88976,21.95319,20.46086,19.52059,19.01725
587745541047386519,132.92907154,11.7437638,21.23092,19.39185,18.66309,18.52206,18.19663
587745243083637208,132.92911135,11.8640319,25.84857,23.68448,22.31529,21.16326,20.8466
587745541047386490,132.92914109,11.68320907,17.36333,15.5222,14.88834,14.66755,14.57018
587745541047387386,132.92916553,11.71414257,24.45775,23.50026,21.86028,20.40438,19.5809
587745243083637796,132.92925283,11.92161374,23.31534,22.8192,22.37653,22.11784,21.60983
587745541047387026,132.92927494,11.68802225,23.65246,22.51942,21.21563,19.88752,19.20144
587745541047386568,132.92934259,11.77214442,24.48197,25.04228,22.9341,22.07014,21.6684
587745403608629291,132.92943875,11.60800392,15.93458,14.46331,15.97293,13.78246,13.71478
587745243083637201,132.92950298,11.85727361,22.94257,23.02202,21.51394,21.31337,20.82968
587745243083637199,132.92966692,11.85056373,21.1457,18.51707,17.11044,16.41565,15.97006
587744873716515730,132.92968586,12.04488941,24.39811,24.86264,22.495,21.47584,20.37455
587745541047386524,132.92973761,11.74530204,24.58759,23.00101,20.79078,23.25112,21.03099
587745541047387385,132.92986611,11.69894882,24.75601,24.06388,22.33955,21.05839,20.52436
587744873716515305,132.92987403,12.0011528,22.98563,21.65726,20.37247,18.88271,17.9797
587745403608630279,132.98101601,11.57753009,25.57318,24.64974,22.65612,21.3123,20.74631
587745243083637566,132.98127983,11.81621601,21.20099,20.46354,20.18492,20.03636,20.07671
587745403608630438,132.98130772,11.58624959,24.38309,23.96315,23.98267,21.6765,20.93014
587744873716515209,132.98142483,12.03055291,24.74597,20.45348,19.07982,18.04064,17.52017
587745541047387420,132.98144819,11.6410858,23.76438,24.3646,22.687,21.42861,21.13734
587745243083702361,132.98154941,11.90292999,19.0789,17.33238,16.61291,16.39526,16.25669
587745243083637408,132.98157628,11.81058127,15.53375,14.1858,13.6994,13.55141,13.50549
587744873716515519,132.98168877,12.03684183,25.99539,22.8207,22.51499,21.76143,21.23755
587745541047386788,132.98187998,11.72754028,18.71334,16.50664,15.70719,15.37771,15.21728
587745541047452215,132.98191833,11.77860602,22.40317,19.66557,18.20962,17.47902,17.035
587745403608629437,132.98211301,11.60541445,19.24314,18.23652,17.88337,17.6871,17.60168
587745541047387567,132.98214488,11.70603634,25.41831,25.13638,24.77511,24.1553,21.01335
587745541047452900,132.98231128,11.77052866,24.87752,23.37764,22.48602,22.2132,21.41194
587745541047451932,133.03519364,11.8028898,16.45576,15.03197,13.60002,14.34021,14.27367
587744873716318610,132.59225446,11.9122515,21.75491,25.2175,25.39075,26.28571,24.17666
587745243083506126,132.59229496,11.80437958,24.11408,23.77527,22.67241,21.16359,20.21508
587745541047255412,132.5923036,11.56493852,22.40236,19.76306,18.33139,17.53278,17.12229
587745243083506744,132.59239212,11.78562217,24.59363,25.32939,23.02981,22.02315,21.76145
587745541047255425,132.5925629,11.63655624,22.25161,19.66332,18.26049,17.46667,17.04776
587745243083506601,132.59261398,11.84999857,23.85647,24.04449,22.02324,20.73345,19.81154
587745541047255544,132.59262072,11.61145788,24.96938,23.44257,21.81914,21.18627,20.60104
587744873716318804,132.59304642,11.87326997,23.1049,22.63482,22.42258,22.03031,21.73066
587745243083506480,132.64205787,11.87031885,23.01369,22.17592,21.50844,21.11452,20.71117
587744873716384540,132.64277584,12.01046697,24.34188,23.23336,21.45147,20.1613,19.42363
587744873716384082,132.64288028,11.90325013,21.69787,19.13073,17.68391,17.02859,16.70079
587744873716384373,132.64297757,12.00344396,23.48068,22.68192,21.10863,19.72161,19.11011
587745243083506413,132.64300902,11.72573697,23.35369,23.18652,23.35637,23.59849,22.95308
587745243083505840,132.64301595,11.77644285,21.61725,19.35083,17.92921,17.23589,16.81697
587745541047255235,132.6432702,11.6657281,14.12682,12.90256,12.45284,12.33784,12.31557
587745243083506457,132.64330948,11.82953721,22.63889,21.39494,20.85074,20.63654,20.43812
587744873716384138,132.68924203,11.99697909,21.78487,19.1546,17.75655,16.6613,16.0665
587744873716384126,132.68946818,11.92215299,21.2792,18.57166,17.2512,16.71281,16.42039
587744873716383835,132.68995611,11.92656454,18.21383,16.24502,15.50438,15.24994,15.1475
587744873716384128,132.68996682,11.9342497,20.82358,18.20679,16.96197,16.47671,16.21495
587745541047256251,132.68998281,11.56211328,25.10841,24.96782,23.9395,22.38654,21.73995
587745541047321636,132.69004764,11.64158837,24.26585,23.86732,22.70538,23.44177,22.22132
587744873716384416,132.69009654,11.95800791,23.33108,22.68496,22.06607,22.31589,22.68131
587744873716383918,132.69043713,12.03355374,24.38763,23.57287,21.86095,21.1797,20.61909
587745541047321512,132.73808863,11.72484911,24.95973,23.02779,21.86019,21.23033,20.96619
587745541047321687,132.7384519,11.65574477,24.89341,23.54648,22.23053,21.47785,20.92513
587745541047321704,132.73857039,11.73082951,25.19857,24.41768,22.6429,22.32167,21.65434
587745243083571406,132.73871649,11.87292506,21.74711,21.96715,21.39158,21.34809,21.80247
587744873716384006,132.7390647,11.98480903,20.53212,19.07442,18.47792,18.15922,18.03215
587745243083572028,132.73937007,11.7690552,22.0642,21.37715,21.21763,21.01953,21.35574
587745541047320685,132.73944185,11.58261354,18.18255,16.20756,15.41585,15.09776,14.95008
587745541047321498,132.73944854,11.68433196,24.53082,23.10161,21.90669,21.1142,20.79807
587745541047321180,132.78800381,11.64634951,20.53213,19.43006,19.08495,19.02258,19.03158
587744873716449357,132.78807446,11.9500794,16.20975,14.83631,14.3721,14.21955,14.1737
587745243083572053,132.78810831,11.75563736,21.95082,21.39274,21.4135,21.50069,22.73397
587745541047321357,132.78822473,11.61003838,22.34045,24.7675,24.21544,24.671,22.7269
587745243083571913,132.78836896,11.8872699,21.11514,18.45905,17.15161,16.59538,16.29176
587745243083571507,132.78848751,11.80569472,14.79794,13.61935,15.26847,14.61088,13.10701
587744873716449761,132.78849258,11.96918755,25.53028,22.03092,20.61835,19.33353,18.64384
587745243083571915,132.78853084,11.89427668,20.2223,17.70952,16.55014,16.14125,15.9336
587745403608563798,132.78871657,11.55915369,16.54683,15.08651,14.58869,14.43503,14.4007
587745541047320875,132.78896864,11.62364509,24.28102,21.99082,20.44575,18.94072,18.16694
587745243083571470,132.78898915,11.77432138,24.25577,23.10712,21.34367,20.60809,20.05103
587744873716449894,132.78903674,12.01115879,23.80795,22.45386,20.98889,19.78763,19.11911
587745243083572208,132.78923123,11.86339682,23.62982,22.92477,21.49441,20.07012,19.21076
587745243083571540,132.83840148,11.76460841,13.73914,14.70366,15.63915,15.316,11.97788
587745243083637591,132.83841517,11.82111084,26.08977,21.77635,20.19045,19.02359,18.20267
587745243083637596,132.83854564,11.91243429,22.63167,22.04253,22.28248,22.72924,22.61579
587745243083637595,132.83854958,11.9138779,23.89858,20.43106,18.94294,17.28851,16.27753
587745243083572376,132.83871542,11.79562982,24.18013,23.57396,22.3437,22.04446,22.55758
587745243083636917,132.8387184,11.90401373,18.8987,16.76333,15.90171,15.60263,15.35505
587745243083637672,132.8388894,11.8454085,22.12861,21.39371,21.74596,22.03734,23.29094
587745541047321887,132.83893676,11.6271471,25.5053,23.67873,23.16189,21.05612,20.16541
587745403608563928,132.83908444,11.58446027,19.5296,18.1913,17.63801,17.38621,17.26464
587744873716449763,132.83909224,11.94795119,23.66753,21.67118,20.12004,18.86041,18.16493
587745541047386230,132.83913921,11.73356313,20.18477,17.67837,16.59082,16.19746,15.97732
587745243083637479,132.83921456,11.85756325,22.29187,19.51708,18.02157,17.13162,16.53773
587744873716450112,132.83922031,11.9354745,25.48821,23.46734,21.76011,20.76645,20.64878
587744873716449995,132.83944346,12.05156872,26.18007,22.75927,21.37408,20.18892,19.68067
587745541047387553,132.88238118,11.74934783,23.68953,25.7857,25.46632,24.67808,21.1513
587744873716449825,132.88287082,11.99197744,21.89686,25.90996,25.73387,25.34145,22.98829
587745243083637088,132.88291164,11.89067536,18.34031,16.98393,16.42334,16.26261,16.12498
587745541047387493,132.88291443,11.68361411,24.70332,25.1449,23.84328,22.14502,21.05156
587745243083637087,132.88292903,11.89244117,17.56298,15.83806,15.18095,14.99889,14.86175
587745243083637056,132.88296256,11.85461604,15.48419,14.27949,13.9045,13.74732,13.64894
587745541047386292,132.8829855,11.63804433,20.01533,17.51369,16.44847,16.01268,15.77489
587744873716450143,132.8829936,12.04237055,25.36358,24.0122,21.95587,20.83005,20.07091
587745541047386870,132.8830392,11.75682127,22.92194,20.38981,19.15157,18.69519,18.37722
587745243083637086,132.88309765,11.88657504,14.5138,13.29,14.10166,15.23962,12.79924
587745243083637064,132.88323914,11.86529528,25.47881,22.03372,20.45853,19.38346,18.65881
587745541047386852,132.88347505,11.72246695,22.21483,19.61441,18.56633,18.17156,17.89557
587745243083637153,132.88356102,11.91903631,15.18533,13.92524,13.47992,13.37072,13.29459
587745243083637615,132.88387978,11.90170163,23.22658,20.93074,19.37188,18.27017,17.55432
587745541047386845,132.88390055,11.65565572,21.31526,20.92385,20.79657,20.76744,20.61793
587745541047386559,132.93333644,11.77345207,14.60687,14.94512,16.72571,15.47485,13.32949
587745541047387199,132.9333502,11.70723902,25.98304,24.58206,22.85142,21.42597,20.41954
587745541047387037,132.93335806,11.72046979,24.95481,26.06292,25.76126,25.38925,19.01478
587745403608629958,132.93372513,11.59427688,22.70049,22.41898,21.89022,21.54449,21.42396
587745243083637339,132.93392829,11.9474116,24.62273,25.1146,24.79536,19.94121,22.82181
587744873716515421,132.93403886,11.97971625,22.96862,22.59232,22.16757,21.41421,22.02623
587745541047387195,132.93409537,11.68110468,24.21477,23.07075,21.68852,20.94281,20.30299
587744873716515138,132.93409751,11.96413609,21.04202,19.84781,19.47393,19.32126,19.39311
587745541047386571,132.9342208,11.7853487,24.013,24.07916,22.61805,22.73685,22.27842
587745541047452917,132.98409399,11.79634435,23.81863,23.25998,22.63714,22.42649,22.01443
587745541047387447,132.98409999,11.70429049,24.97194,25.15707,22.8136,21.55042,20.59019
587745243083702357,132.98422325,11.8932467,16.95542,15.40535,14.79856,14.6331,14.56545
587745243083702359,132.9843539,11.89695501,24.50762,20.4407,18.50233,19.97271,19.785
587745541047387458,132.98449765,11.72153782,23.56018,24.17202,22.75317,22.31035,20.96579
587745541047452380,132.98465323,11.7668189,22.0093,21.43837,20.2991,20.0471,19.60682
587745243083702853,132.98491022,11.95106427,25.14504,21.79961,20.34298,19.09248,18.37591
587745403608630289,132.98494936,11.59865723,24.87255,23.91612,22.35134,21.52447,21.08164
587745541047452455,132.98496194,11.72630925,24.84914,22.52258,21.16582,20.24961,19.71142
587745541047452376,132.98552571,11.74626272,23.43617,23.25048,22.91008,22.47757,22.37346
587745243083637412,132.98554552,11.80344592,15.44447,14.20631,13.90795,13.66796,13.65053
587744873716515378,133.03848026,12.03465321,21.54,25.40926,25.50834,24.86065,24.09817
587745403608629557,133.0385848,11.63585545,23.70108,21.68438,20.28715,19.32828,18.84693
587744873716515098,133.03868176,12.04277122,24.79927,22.37823,20.85583,19.07303,18.19971
587745541047255930,132.62330392,11.65357902,25.5032,23.27261,23.25829,22.59523,22.38562
587745541047255209,132.62334291,11.70494295,18.97789,17.79878,17.30792,17.14639,17.08804
587745243083506141,132.62334614,11.73964556,23.08027,20.94141,19.55249,18.67959,18.15409
587745541047255453,132.62346423,11.61827331,23.69139,20.82338,19.3625,18.39286,17.87837
587745243083506053,132.62377459,11.85467292,22.65488,20.15181,18.92492,18.48957,18.28836
587745243083506226,132.62442798,11.87088443,22.05616,21.28599,20.81476,20.59285,20.34451
587745541047255900,132.62456143,11.57592896,25.47005,23.39737,22.59751,22.81516,22.21317
587744873716383805,132.67176163,11.93769151,17.98498,16.11813,15.40367,15.17248,15.07778
587745541047255503,132.67181442,11.63307527,22.07132,19.59358,18.09624,17.18486,16.7047
587744873716384398,132.67200785,11.97084852,24.918,22.84018,21.26295,20.12848,19.48728
587744873716383857,132.67218913,12.0222728,19.08852,17.84047,17.37894,17.14701,17.0589
