z,petroMag_r
0.08673923,17.79811
0.08859015,17.70941
0.08729241,16.42877
0.3104381,17.82141
0.3103464,17.82141
0.1842771,17.25479
0.1842625,17.25479
0.1897715,17.79538
0.1897329,17.79538
0.1399219,17.23359
0.1399495,17.23359
0.1080362,17.64322
0.1080408,17.64322
0.1705758,16.82421
0.1705517,16.82421
0.04681322,15.60447
0.04684436,15.60447
0.1963567,17.90903
0.1963756,17.90903
0.1888679,17.80211
0.1888703,17.80211
0.09718694,17.38121
0.09716015,17.38121
0.3868267,19.54294
0.3869393,19.54294
0.3672892,18.75543
0.3674115,18.75543
0.4860776,19.58031
0.05901793,17.19988
0.05901432,17.19988
0.08082385,16.47438
0.08082716,16.47438
0.09437364,17.12012
0.09438895,17.12012
0.1327883,17.11188
0.1327391,17.11188
0.1335393,17.86173
0.1336153,17.86173
0.08788797,17.2441
0.08307422,16.81421
0.1051034,17.10353
0.06368626,17.73218
0.06361016,17.73218
0.08455202,16.24975
0.08444146,16.24975
0.453072,20.09944
0.4527967,20.09944
0.06210118,17.98528
0.06216006,17.98528
0.4663051,19.48431
0.466502,19.48431
0.06194475,16.57079
0.0618837,16.57079
0.08211814,18.45065
0.08213048,18.45065
0.1837962,17.40423
0.1837005,17.40423
0.3799939,18.53918
0.379865,18.53918
0.1061277,18.63116
0.1061025,18.63116
0.1388517,17.53249
0.1389105,17.53249
0.08037974,15.32502
0.08037489,15.32502
0.1725101,17.47555
0.1725843,17.47555
0.04701507,16.63363
0.04702058,16.63363
0.1926262,16.99068
0.192633,16.99068
0.06904656,17.27846
0.06904546,17.27846
0.0467067,17.3786
0.0467113,17.3786
0.02310778,15.24449
0.02306633,15.24449
0.1421146,17.69078
0.1420915,17.69078
0.1246011,17.48381
0.1246864,17.48381
0.2823758,18.22005
0.2823789,18.22005
0.3779371,18.40199
0.3779813,18.40199
0.2815916,18.23438
0.2814194,18.23438
0.1350293,17.75654
0.1350531,17.75654
0.04772189,17.33263
0.04774006,17.33263
0.1389557,17.25139
0.08170933,16.39255
0.08408104,16.62381
0.08189951,17.61631
0.04819814,16.42037
0.1028326,17.69441
0.07108971,18.34705
0.08000926,17.01163
0.02297334,15.78703
0.447482,19.349
0.4477044,19.349
0.1594214,16.69142
0.1594109,16.69142
0.04734045,17.86463
0.04734872,17.86463
0.2003899,17.5806
0.2002893,17.5806
0.08358401,17.05623
0.08357777,17.05623
0.1691041,17.68928
0.1690474,17.68928
0.08848532,17.73408
0.08854663,17.73408
0.0827219,17.57631
0.08271774,17.57631
0.08811148,17.82136
0.08818983,17.82136
0.08439973,17.0663
0.084359,17.0663
0.1219694,16.93581
0.1220017,16.93581
0.08781853,17.39961
0.08779819,17.39961
0.1685457,17.77025
0.1686365,17.77025
0.08065326,16.99381
0.08065153,16.99381
0.08306821,16.91456
0.08306059,16.91456
0.2646144,19.05328
0.2645044,19.05328
0.1835523,17.14762
0.1835608,17.14762
0.1842587,17.60083
0.1842487,17.60083
0.1962497,17.74277
0.1962643,17.74277
0.1210281,17.68304
0.1210314,17.68304
0.3790089,18.63609
0.125875,16.5536
0.0809674,17.37655
0.1741515,16.73372
0.06856868,17.3123
0.06841835,17.02111
0.1407834,17.10156
0.08403751,16.10096
0.08401839,16.10096
0.09487032,17.09191
0.04104793,17.60301
0.08134668,17.03783
0.3820016,19.46474
0.1396264,17.0122
0.1396006,17.0122
0.1401367,17.79924
0.1401337,17.79924
0.03234835,17.58115
0.03240076,17.58115
0.107686,16.61969
0.3150332,20.25303
0.315078,20.25303
0.08563632,16.90305
0.08563359,16.90305
0.08175541,16.54626
0.08175711,16.54626
0.09383438,16.04167
0.09379204,16.04167
0.08566981,17.21357
0.08579268,17.21357
0.07321346,17.81394
0.07314108,17.81394
0.1123047,17.14829
0.1123415,17.14829
0.08360373,17.47032
0.0836834,17.47032
0.08062341,16.83267
0.04065641,15.96172
0.08245283,17.63008
0.1894901,17.39588
0.1890363,18.15135
0.157859,17.46762
0.1423711,17.58905
0.2742937,17.43702
0.1582796,17.09035
0.1583298,17.09035
0.1104842,16.6328
0.1104805,16.6328
0.1120643,17.73112
0.112151,17.73112
0.1187155,17.7751
0.1770699,17.87187
0.1185925,17.7751
0.1113087,17.53411
0.1113705,17.53411
0.08600657,16.43355
0.08604871,16.43355
0.08553656,17.37083
0.08546562,17.37083
0.1191394,16.84186
0.119128,16.84186
0.2149247,17.80911
0.2148471,17.80911
0.2149753,17.74795
0.2148814,17.74795
0.08210073,17.61939
0.08336595,18.26991
0.08338592,18.26991
0.084751,16.99518
0.08472224,16.99518
0.08207345,17.61939
0.110825,17.43935
0.1108817,17.43935
0.1107347,17.05838
0.1108853,17.05838
0.1091864,17.77141
0.1091552,17.77141
0.08195633,17.11354
0.08192692,17.11354
0.0834891,17.29227
0.08355124,17.29227
0.3967668,19.18242
0.3967029,19.18242
0.08413422,17.84652
0.0841698,17.84652
0.1090594,17.37147
0.109092,17.37147
0.084221,16.47771
0.084243,16.47771
0.1130473,17.55575
0.1131567,17.55575
0.1177969,16.86353
0.1177651,16.86353
0.1097236,17.2453
0.1097074,17.2453
0.482716,19.85645
0.4824983,19.85645
0.083494,16.92686
0.08349599,16.92686
0.084401,16.06003
0.08438084,16.06003
0.04057417,16.61106
0.04052293,16.61106
0.08467034,17.08689
0.08468186,17.08689
0.08540002,15.57658
0.08535266,15.57658
0.1086978,16.25645
0.1087171,16.25645
0.08504208,16.74121
0.08506368,16.74121
0.08486576,16.8636
0.08476809,16.8636
0.08500689,16.81228
0.08500416,16.81228
0.08602437,16.72055
0.08610872,16.72055
0.1935786,19.75293
0.1932559,19.75293
0.1842641,17.80589
0.1842382,17.80589
0.06387816,16.15778
0.06382563,16.15778
0.08492851,17.28457
0.08495665,17.28457
0.1844244,17.52296
0.1843822,17.52296
0.06361335,15.73897
0.063648,15.73897
0.08292848,16.916
0.08286095,16.916
0.188357,17.71064
0.1884245,17.71064
0.1128298,17.5474
0.1127887,17.5474
0.1114414,16.00144
0.1114251,16.00144
0.1892761,17.77036
0.1892653,17.77036
0.06381946,16.53766
0.06379224,16.53766
0.2963947,18.66364
0.2963246,18.66364
0.08455453,16.92586
0.0862124,17.65591
0.2346111,17.45839
0.04728138,15.8312
0.04723661,15.8312
0.08338104,16.66185
0.083317,16.66185
0.2121247,17.2513
0.09425279,17.63426
0.2120707,17.70157
0.08025688,17.13526
0.1609229,17.78498
0.1609338,17.78498
0.08310101,17.20275
0.1380137,17.98664
0.2881914,18.25095
0.2886199,18.25095
0.3746716,18.75765
0.08021718,17.01831
0.0864609,16.2889
0.1478492,17.55359
0.06720125,17.22759
0.2240829,17.7932
0.1047052,17.77417
0.1757961,17.04563
0.09755356,17.64771
0.1757152,17.09446
0.1039137,17.69777
0.1778658,17.52901
0.04785923,17.6167
0.0686722,15.43554
0.3912301,19.02788
0.1745465,17.2268
0.1127156,17.79872
0.08267321,16.37787
0.09535887,17.14897
0.4637888,19.25282
0.1237668,17.32703
0.06293058,16.3478
0.4645782,19.64569
0.09620002,17.67083
0.1411421,16.52274
0.1412842,17.49732
0.1131216,17.2668
0.1237324,16.82626
0.2608905,18.86781
0.06708251,17.19048
0.09699609,17.09502
0.1991411,17.78639
0.09117459,17.73699
0.3931265,18.61522
0.0837504,17.00396
0.4644408,19.34704
0.09778868,17.46538
0.1858858,17.77499
0.1258021,17.44488
0.08412781,17.37759
0.4642717,19.46558
0.1252318,16.93834
0.08382735,16.93216
0.08372504,18.78806
0.146708,17.29863
0.06761101,16.30285
0.08101288,17.55162
0.49733,19.38297
0.1910454,17.70954
0.0637345,15.16976
0.3815193,18.28185
0.06395097,17.40697
0.09608272,17.11043
0.09482279,17.75606
0.09347291,17.52354
0.09537647,17.23367
0.09512087,17.36919
0.0444661,17.30611
0.08269752,17.21311
0.04100105,15.23259
0.1789411,17.88687
0.09509806,16.78759
0.1418375,17.36291
0.1367859,17.81307
0.08168452,17.54452
0.08116657,17.62082
0.08361565,17.22029
0.08164962,16.52663
0.08149845,17.53854
0.08466341,16.30623
0.08168172,17.35698
0.354664,18.33061
0.08069322,17.38075
0.1230092,17.60352
0.08262382,17.2694
0.1847254,17.48294
0.1379213,17.42721
0.4268933,19.63661
0.09083914,17.69793
0.1742971,17.68897
0.1743415,17.81837
0.1407851,17.53772
0.357128,18.87686
0.08442093,16.36868
0.1746797,17.76156
0.08485544,17.49583
0.1379202,17.71489
0.08411138,17.1047
0.1708833,17.67311
0.2463471,17.73034
0.1716434,17.76464
0.1461357,17.57384
0.1977483,17.77598
0.08035431,16.53417
0.1612099,17.73374
0.1610679,17.73374
0.2018722,17.63625
0.2019282,17.63625
0.08260613,17.36603
0.08253302,17.36603
0.1769913,17.71767
0.1770492,17.71767
0.1209613,16.93828
0.1209111,16.93828
0.1386862,16.43716
0.1387181,16.43716
0.1380548,17.19158
0.1380717,17.19158
0.1210999,16.84873
0.121077,16.84873
0.2485074,22.327
0.09444475,16.6781
0.09442181,16.6781
0.2118236,17.72405
0.211995,17.72405
0.1390626,17.39271
0.1390098,17.39271
0.1393538,17.83228
0.1393422,17.83228
0.2123383,17.5921
0.2123927,17.5921
0.2996474,18.22161
0.299545,18.22161
0.084496,17.65178
0.04062444,17.24456
0.04061591,17.24456
0.0404517,15.9704
0.04043624,15.9704
0.08255634,17.51264
0.08258414,17.51264
0.08610729,17.77139
0.08610129,17.77139
0.08584726,17.33623
0.08580606,17.33623
0.1403058,17.6316
0.1402945,17.6316
0.08476556,16.51327
0.08105195,16.48617
0.03095995,16.05243
0.07261894,17.93111
0.1710476,17.498
0.07150643,17.20258
0.1295853,17.99648
0.1970341,17.80274
0.1977011,17.43129
0.1980896,17.56178
0.1523988,17.74133
0.08190707,16.84473
0.0819104,16.84473
0.144422,17.48421
0.14437,17.48421
0.08552645,16.54383
0.08555392,16.54383
0.08334474,17.3355
0.0833259,17.3355
0.06642486,17.30688
0.0989512,17.47687
0.01846604,17.36661
0.2756924,24.80184
0.05373454,17.73388
0.1520068,17.58084
0.1777623,17.73522
0.01827526,16.44644
0.09690695,17.23725
0.05811097,17.73422
0.09591818,16.12675
0.06267707,17.45178
0.08450816,16.25458
0.1091683,17.2886
0.291929,17.85889
0.2916739,17.85889
0.2726629,17.84913
0.2728101,17.84913
0.206954,17.81028
0.2067569,17.81028
0.1180351,17.74121
0.1180446,17.74121
0.1188058,17.65428
0.1187955,17.65428
0.08377501,17.20737
0.2029098,17.40759
0.03108047,17.26504
0.1769323,17.02245
0.1375248,17.69971
0.137479,17.69971
0.0812317,16.70021
0.08127476,16.70021
0.05538991,16.37778
0.05528586,15.89968
0.08430807,16.75177
0.1336688,17.46369
0.05469197,17.81231
0.08636595,16.77662
0.1289989,17.33553
0.1124838,17.42205
0.1224198,17.56477
0.08699664,17.27523
0.06053828,16.03317
0.1316706,17.62737
0.136996,16.893
0.07949784,16.80372
0.1375449,17.66105
0.1070587,16.8858
0.1070276,16.8858
0.106856,17.3377
0.1068892,17.3377
0.2181977,17.76681
0.2182972,17.76681
0.1061282,16.76082
0.0817531,15.86741
0.0817675,15.86741
0.106138,16.76082
0.08094414,16.70306
0.08097827,16.70306
0.1056187,15.53578
0.1056896,15.53578
0.07278425,17.26809
0.1363148,17.41413
0.1353241,17.67847
0.08562727,17.26704
0.3344648,18.7919
0.3343262,18.82581
0.1371386,17.138
0.08309195,17.79244
0.1036686,17.50173
0.1418498,17.56316
0.1365594,17.84129
0.1316049,17.50986
0.1355778,17.54896
0.3203912,18.44444
0.1354733,16.94208
0.3063937,17.61338
0.2847305,18.52089
0.2532714,17.50361
0.1363516,17.41349
0.07315789,16.78842
0.2819089,18.33923
0.2819713,18.33923
0.1495717,17.24083
0.1495794,17.24083
0.105876,17.17533
0.1059317,17.17533
0.4614966,19.29296
0.4614203,19.29296
0.0254198,16.67614
0.02542496,16.67614
0.2188667,17.60647
0.2189595,17.60647
0.218947,17.04908
0.2188109,17.04908
0.2246467,17.83926
0.2247742,17.83926
0.1217328,16.74823
0.1217056,16.74823
0.121901,17.37176
0.1219301,17.37176
0.1309334,17.67153
0.2107185,21.49129
0.3168988,18.18363
0.1622799,17.71813
0.05357988,15.94716
0.09888055,17.48832
0.32248,18.32992
0.1387025,17.24227
0.05437197,15.77592
0.306615,20.12328
0.03689371,17.70615
0.148065,17.64662
0.01341123,16.5903
0.1303631,16.97766
0.09618618,17.56491
0.1359299,16.93867
0.1300456,17.35116
0.1032942,17.44449
0.0262329,15.93284
0.0555293,16.97023
0.05651241,17.59001
0.2122204,18.63153
0.105078,17.5781
0.134286,17.79563
0.1353162,17.53794
0.1354324,17.2329
0.1255599,17.29832
0.381873,18.27683
0.1324859,17.37097
0.05600507,17.127
0.1095425,17.49122
0.08446071,17.61795
0.1493651,17.15413
0.05522951,16.0205
0.05433347,16.73271
0.3221334,18.71637
0.169068,17.56048
0.3215471,17.81684
0.3215404,17.81684
0.3237977,18.51865
0.324008,18.51865
0.1373669,17.7874
0.1373762,17.7874
0.1055794,17.5056
0.1055571,17.5056
0.3264129,18.23861
0.326291,18.23861
0.2187005,17.46522
0.2187213,17.46522
0.1396703,17.23577
0.1396449,17.23577
0.1072635,17.55242
0.1073101,17.55242
0.2878619,18.39963
0.2878623,18.39963
0.1224602,16.9581
0.1225014,16.9581
0.129238,17.66769
0.129265,17.66769
0.1058304,16.43794
0.09333277,15.77349
0.1239411,17.70982
0.1312627,17.22839
0.1028112,17.20226
0.03033645,17.85281
0.1235517,17.59749
0.1840326,17.29091
0.1616309,18.84928
0.3063675,18.15184
0.1613327,17.74235
0.05275534,16.45439
0.05287147,16.69566
0.05360455,15.64762
0.1507189,17.64365
0.1626606,16.60993
0.1599569,17.63215
0.1631633,17.66539
0.3556315,18.43567
0.1391547,17.62218
0.1740351,16.81763
0.1384674,17.4745
0.07895102,16.78593
0.3578622,19.0796
0.1346763,17.29963
0.08392204,17.99071
0.130633,23.51083
0.2151277,16.9761
0.2150683,16.9761
0.03774695,16.77905
0.03776548,16.77905
0.1063945,17.3868
0.1063798,17.3868
0.1808982,17.61641
0.1809436,17.61641
0.2440505,17.95017
0.2440504,17.95017
0.1801175,17.82988
0.1801138,17.82988
0.2566807,17.63362
0.2566839,17.63362
0.1074277,17.38204
0.10744,17.38204
0.1076483,17.22636
0.1077209,17.22636
0.1069049,16.83532
0.1068504,16.83532
0.2188286,17.75333
0.2188012,17.75333
0.106274,17.88846
0.1061623,17.88846
0.162824,17.74537
0.1627391,17.74537
0.1632557,17.63206
0.1633019,17.63206
0.08890048,16.01535
0.0888958,16.01535
0.05520416,17.82271
0.1506854,17.87634
0.1507579,17.87634
0.08273616,16.00684
0.3349745,18.32026
0.13179,17.61625
0.2198183,24.00962
0.1424396,17.78979
0.07949858,15.85927
0.289037,18.22631
0.1335656,16.8489
0.2281236,17.6847
0.228274,17.6847
0.1223561,17.39024
0.1223226,17.39024
0.02887818,17.34651
0.0821653,16.9586
0.1196505,17.66239
0.119481,16.40094
0.1194638,17.48423
0.1191919,17.55319
0.05276882,16.85854
0.1397839,16.42859
0.386831,20.02254
0.1000616,17.57638
0.4265406,18.70511
0.4568047,19.991
0.3859602,19.13083
0.0267591,17.62799
0.02610534,17.62745
0.06512589,15.01749
0.1797415,16.91248
0.1299961,17.63047
0.02829445,16.77364
0.02849322,17.44693
0.07347347,17.63582
0.08202914,16.1554
0.08203113,16.1554
0.32483,17.6313
0.3247778,17.6313
0.03699495,16.6603
0.03698498,16.6603
0.08218993,15.98526
0.08219815,15.98526
0.03809347,15.1969
0.03812881,15.1969
0.1406641,17.53653
0.140661,17.53653
0.1060469,17.17738
0.1060414,17.17738
0.1349263,17.37783
0.1349201,17.37783
0.1058836,17.2598
0.1059124,17.2598
0.2209086,17.84167
0.2209859,17.84167
0.1067559,17.74561
0.1066978,17.74561
0.1021386,17.80974
0.07300226,22.05424
0.1917647,17.69608
0.0994245,16.00961
0.0810955,16.56251
0.1124348,17.18972
0.1896976,17.44892
0.07968209,17.16707
0.3239936,18.00775
0.1392882,17.1745
0.113855,17.70708
0.1287448,16.91862
0.1363738,17.71073
0.165427,17.25648
0.1690682,17.39505
0.1080767,17.24822
0.05536597,17.49005
0.191181,17.90846
0.03102892,17.68264
0.1735157,17.55842
0.08403935,17.46396
0.07278041,17.60427
0.4847209,19.43681
0.1498112,17.44034
0.1911872,17.33079
0.1924511,17.69453
0.1500804,18.42463
0.2147179,17.71406
0.2146558,17.71406
0.3873596,18.86352
0.3874064,18.86352
0.1033513,17.78203
0.08591807,16.84934
0.1047371,17.83705
0.06402559,17.28634
0.4390618,19.03653
0.1324694,17.6285
0.1037497,17.59706
0.1308255,17.19965
0.1308456,17.19965
0.3262436,18.27862
0.3261639,18.27862
0.2490117,18.10268
0.2490847,18.10268
0.05568828,17.4083
0.05571809,17.4083
0.1337491,17.20307
0.1337533,17.20307
0.1481412,17.52242
0.1480898,17.52242
0.2170291,17.60051
0.2169584,17.60051
0.1162567,18.22495
0.116256,18.22495
0.1030941,17.92734
0.08758821,17.768
0.2905225,18.85485
0.1231918,17.21594
0.1231891,17.21594
0.2108173,21.49129
0.1518401,17.87407
0.05468533,17.74534
0.1488326,17.80206
0.4592761,20.38402
0.02946364,16.49694
0.3186812,18.85734
0.1518234,17.87407
0.1617246,17.56598
0.1616096,17.56598
0.1390741,17.04557
0.08353408,16.68659
0.05135597,17.40052
0.05328115,17.81261
0.1005725,17.39486
0.01375247,17.76798
0.05174529,17.14795
0.05522292,16.82603
0.1030864,17.53161
0.1038349,17.17044
0.1699854,17.58597
0.2049555,17.14729
0.1718861,17.65261
0.1031461,17.20525
0.3203688,20.08806
0.3911292,20.1195
0.1359593,17.70164
0.1019347,17.68499
0.1335942,19.67677
0.1021917,16.89029
0.1275678,17.81532
0.01306755,16.91668
0.01306024,16.91668
0.01305978,16.91668
0.1565977,17.19537
0.1565448,17.19537
0.1565763,17.19537
0.1305486,17.1593
0.09197277,17.6272
0.09191241,17.6272
0.09201124,17.6272
0.09205959,16.45896
0.09191524,16.45896
0.09214747,16.45896
0.1183568,16.92896
0.1185632,16.92896
0.1185177,16.92896
0.02799231,17.50673
0.02792294,17.50673
0.02794729,17.50673
0.1182539,16.99567
0.1183743,16.99567
0.1179639,16.99567
0.01820049,13.73409
0.01806758,13.73409
0.01810867,13.73409
0.07198995,16.8669
0.071848,16.8669
0.07192492,16.8669
0.06215688,17.42853
0.06226738,17.42853
0.06230702,17.42853
0.1068211,16.67827
0.1067291,16.67827
0.1067775,16.67827
0.1571195,17.03358
0.1571431,17.03358
0.157113,17.03358
0.02809711,17.33128
0.028091,17.33128
0.02812856,17.33128
0.1170613,16.46326
0.1171248,16.46326
0.1170768,16.46326
0.2271119,17.34391
0.06060966,15.54745
0.3396951,19.35486
0.3454856,18.68102
0.3218968,18.70119
0.3424439,18.5839
0.0785966,17.35488
0.02256087,14.44398
0.32436,17.90697
0.3215709,18.42418
0.1047505,17.05671
0.04819063,16.21319
0.1048209,16.20909
0.04581381,16.44388
0.04680508,16.60324
0.07318031,16.56256
0.2517205,18.22619
0.07331242,15.98511
0.0505642,16.67004
0.09859182,17.60134
0.1147871,17.69471
0.3473123,19.18607
0.04185319,17.5333
0.07284247,16.77017
0.07029738,16.88781
0.09666372,17.48872
0.09619797,16.42855
0.05694161,15.13029
0.1746523,17.65993
0.1806502,17.39936
0.06077203,15.86838
0.3438004,18.34781
0.2665956,18.97675
0.1517132,17.3482
0.1207979,17.59163
0.09472127,16.81075
0.1105637,17.22857
0.1106497,16.86285
0.11041,17.68726
0.1120172,17.14188
0.04134524,16.12378
0.1151187,17.66217
0.4488756,19.79571
0.06687561,17.54695
0.1368412,17.51609
0.04053697,15.96405
0.04165886,14.78097
0.04072556,15.52574
0.09464049,17.60103
0.3226022,18.22599
0.1280313,16.88879
0.1121396,16.91771
0.131921,16.72358
0.3507665,18.79512
0.112291,17.45568
0.1044157,17.09263
0.1378181,17.04216
0.05774545,16.31908
0.1070814,16.70238
0.1091233,16.3391
0.05732402,15.58882
0.09608167,16.54682
0.1056077,17.15548
0.09547887,18.23394
0.113838,17.69291
0.1076267,16.39596
0.1049928,17.17332
0.1067856,16.41521
0.106224,17.42153
0.1193897,17.39405
0.1470269,17.54248
0.3326147,18.71065
0.3794106,18.75749
0.1201363,17.23557
0.1584095,17.04
0.15833,17.04
0.1581855,17.04
0.3673759,18.71015
0.3676347,18.71015
0.3675756,18.71015
0.1363883,17.3807
0.1364126,17.3807
0.1364416,17.3807
0.4425849,18.80421
0.4429486,18.80421
0.4427035,18.80421
0.09009241,17.30249
0.09005003,17.30249
0.08984963,17.30249
0.1336446,17.70716
0.1334811,17.70716
0.1334101,17.70716
0.06026454,17.73049
0.06024012,17.73049
0.06014131,17.73049
0.1079961,16.84461
0.1080836,16.84461
0.1081396,16.84461
0.07499631,17.17786
0.07485816,17.17786
0.07498586,17.17786
0.07575949,17.76761
0.07584464,17.76761
0.07563616,17.76761
0.3558261,18.5388
0.3564266,18.5388
0.3560521,18.5388
0.1094912,17.67193
0.1094485,17.67193
0.1095369,17.67193
0.07671305,16.68578
0.07695858,16.68578
0.07684384,16.68578
0.09935141,16.84953
0.0993504,16.84953
0.09945737,16.84953
0.3572231,18.96828
0.3574693,18.96828
0.3572743,18.96828
0.3035327,18.07322
0.3037091,18.07322
0.3035482,18.07322
0.1062282,17.14162
0.1063039,17.14162
0.1062286,17.14162
0.1064146,17.30969
0.106716,17.30969
0.1064473,17.30969
0.09241183,17.17685
0.09238646,17.17685
0.09238252,17.17685
0.105626,17.18114
0.1056168,17.18114
0.1056047,17.18114
0.1001622,21.50986
0.1242644,17.14909
0.1242191,17.14909
0.1244919,17.14909
0.02763994,17.56039
0.1210712,17.44486
0.1085331,17.45801
0.1160134,17.10861
0.1525559,17.49997
0.1045557,17.2367
0.120678,17.36514
0.4549365,19.07524
0.07960288,16.00729
0.1081164,16.79372
0.1058328,17.11817
0.1058221,17.11817
0.1057621,17.11817
0.07980289,15.79958
0.07976251,15.79958
0.07980784,15.79958
0.07935794,17.70953
0.07938439,17.70953
0.07928922,17.70953
0.0788449,17.39993
0.07875134,17.39993
0.07880761,17.39993
0.1168569,17.38885
0.1213111,16.106
0.09968216,16.81004
0.09972151,17.15108
0.05711024,18.33024
0.1244125,16.46949
0.1093715,17.66302
0.1261885,17.6545
0.131587,16.42328
0.1330273,17.2001
0.04390401,15.06761
0.1063043,17.373
0.1070376,17.19004
0.05169177,16.40822
0.05656424,16.06409
0.1305772,17.03293
0.1182792,17.40561
0.1183104,17.50253
0.1179384,17.61398
0.1184771,16.82416
0.09720285,16.51172
0.2064265,17.87603
0.06225401,15.29474
0.1481928,17.63688
0.06136493,16.26152
0.0482345,16.63568
0.09894927,17.33833
0.09831185,17.52273
0.04650529,17.63749
0.1151863,17.66345
0.02251607,14.35113
0.1050914,16.05738
0.1212088,17.05047
0.04546319,16.28173
0.07273643,15.5527
0.1017465,17.23515
0.06255149,15.70035
0.04973957,15.66178
0.04827398,17.47383
0.1009551,17.42368
0.1195751,16.63143
0.01581847,17.65506
0.4369215,18.73996
0.4342406,18.91921
