z,Column1,Column2
0.110183,16.92351,-21.6176452647044
0.1201393,17.48233,-21.2612067031273
0.1202487,17.48233,-21.2633403279807
0.3520692,18.88164,-22.4858140750093
0.352158,18.88164,-22.4864570187136
0.1329372,16.9692,-22.0125237655587
0.1349303,17.31757,-21.6993047029774
0.1330242,17.0919,-21.8913700155022
0.09595962,17.68424,-20.5356735699696
0.03870971,14.13891,-22.0203433777079
0.1286687,17.6933,-21.211458623775
0.03910061,17.48142,-18.7002881467864
0.03971817,16.32343,-19.8933138166395
0.3025176,18.23431,-22.7490519242053
0.1116962,17.29617,-21.2768179979244
0.03869415,17.32721,-18.8311477698092
0.02655639,16.7208,-18.6002969766554
0.08621725,16.69963,-21.2731215522724
0.06744873,17.93468,-19.4760774808149
0.3475565,18.75256,-22.5820442086524
0.150701,17.79978,-21.4792806518009
0.03981317,17.34503,-18.8770545012348
0.1261913,17.69907,-21.1599208336835
0.05151358,17.50026,-19.3001097776487
0.2253477,17.49913,-22.7523536713564
0.02614697,15.88168,-19.4049993427042
0.3716057,18.86072,-22.6446685407955
0.1078994,17.43302,-21.0592895069171
0.106966,17.18544,-21.2866334495424
0.1045614,17.62725,-20.7918911511409
0.162941,17.55761,-21.9078975504397
0.0485734,17.69074,-18.9773172649145
0.04899042,15.55972,-21.1275681423451
0.1285814,17.56966,-21.333504070238
0.223468,17.56816,-22.6627634355164
0.08386619,17.50606,-20.4030759436715
0.08434325,16.09187,-21.8303100732658
0.08470514,16.95516,-20.9768712169161
0.3738346,18.93382,-22.5868742300691
0.3744632,18.67446,-22.8505348238672
0.1265852,17.19577,-21.6705551268804
0.3095246,18.59907,-22.4419614542804
0.07433612,17.75834,-19.8742436657728
0.07370438,16.77238,-20.8406965170681
0.07515175,16.23188,-21.4256592235917
0.07470006,17.63082,-20.0129287490328
0.0747895,15.44958,-22.1969032642925
0.05176416,15.9673,-20.8440062051801
0.4164605,19.07395,-22.7244789083658
0.07376982,15.55624,-22.0588590484534
0.07545097,16.01489,-21.6517370281168
0.05539397,16.72484,-20.239407863538
0.07356068,16.72218,-20.886430608496
0.3033938,17.85956,-23.1310793436154
0.4407784,18.53698,-23.4083797811007
0.0755645,17.27428,-20.3957831352126
0.0910571,17.02489,-21.0737822347111
0.1335348,17.09543,-21.8968815363994
0.1370104,16.05973,-22.9933153447238
0.1373722,16.20504,-22.8542417873235
0.1346428,18.82688,-20.184955354381
0.1321922,18.01002,-20.9584388634982
0.1325367,17.63108,-21.3435252978444
0.1129311,17.16751,-21.4311694239134
0.08592108,17.4668,-20.498023799338
0.1070613,17.32269,-21.1514611093278
0.03910941,14.9802,-21.2020103623171
0.1273446,17.56474,-21.3156544972413
0.05955937,15.80152,-21.3267576141308
0.06164807,16.74264,-20.4637673203766
0.06067357,15.60812,-21.5621550101205
0.0602834,17.41171,-19.7439416573619
0.08539017,16.92884,-21.0217174989181
0.1161265,16.57119,-22.0927450241781
0.1602088,17.17409,-22.2509614203486
0.1605944,17.61731,-21.8134844449717
0.08583559,16.64467,-21.3178605872107
0.1300679,17.50026,-21.4299884023216
0.08484705,16.10842,-21.8274607518333
0.07259753,17.72866,-19.8498415873594
0.1029983,16.31827,-22.0658483104826
0.1029386,16.31827,-22.0644995127629
0.1432553,17.43179,-21.7268425418079
0.14329,17.43179,-21.7274170176395
0.1831767,17.3866,-22.3604009588139
0.1831885,17.3866,-22.3605569536319
0.3485597,18.52737,-22.8145707433992
0.09616559,17.01111,-21.2137738478436
0.09613471,17.01111,-21.2130301255445
0.1077188,17.15953,-21.3288771870723
0.1077781,17.15953,-21.3301599912881
0.1093072,16.64646,-21.8760722920471
0.1093131,16.64646,-21.8761977171496
0.1249957,17.69152,-21.1450727702399
0.1249734,17.69152,-21.1446523954004
0.06344455,16.85382,-20.4177810760271
0.06339619,16.85382,-20.4160493618975
0.1013811,17.06459,-21.2827673617686
0.1013788,17.06459,-21.2827149674613
0.2896844,18.32809,-22.5464081526207
0.2896295,18.32809,-22.5459322870372
0.37634,18.50465,-23.0331571404084
0.06784429,15.7799,-21.6441720866347
0.1739961,17.32013,-22.302928623737
0.05880281,16.50196,-20.5973552242813
0.03819076,16.79497,-19.3341366272302
0.1534123,17.46732,-21.8542247140689
0.377357,18.47452,-23.070205488426
0.1427152,17.43836,-21.7113122736851
0.1370248,17.68197,-21.3713237885626
0.1358791,17.52495,-21.5084868708545
0.2986762,18.19391,-22.7573189685336
0.1374879,17.38232,-21.6789517171577
0.2422982,17.66105,-22.7690097276445
0.07237835,18.12521,-19.4463892739645
0.0723842,18.12521,-19.446573794915
0.07468798,17.66191,-19.9814651729205
0.07466623,17.66191,-19.9807992040969
0.1241883,17.5342,-21.2871570943376
0.1241671,17.5342,-21.286756725447
0.1283838,18.58141,-20.318127912747
0.1284104,18.58141,-20.3186153179465
0.09786433,17.08928,-21.1761683915513
0.09778262,17.08928,-21.1742324724312
0.07844694,16.35981,-21.3959796510613
0.07841327,16.35981,-21.3949957636876
0.09893066,17.22905,-21.0615264341724
0.09899887,17.22905,-21.063124872562
0.1090019,17.50572,-21.0102972564882
0.1091058,17.50572,-21.0125173655789
0.09978596,16.7858,-21.5247358858073
0.09975307,16.7858,-21.5239709152528
0.16393,16.92419,-22.5558131241595
0.1638743,16.92419,-22.55499802709
0.1641706,17.75409,-21.7294231412669
0.164217,17.75409,-21.7301001468113
0.3001334,18.2887,-22.6747610121326
0.3002936,18.2887,-22.676102636002
0.09701689,17.70375,-20.5415425313351
0.09708414,17.70375,-20.5431478179075
0.1126818,16.47684,-22.1166740507239
0.1127516,16.47684,-22.118119943338
0.1435746,16.25441,-22.9095109755575
0.1435137,16.25441,-22.9085042123878
0.04394962,16.89857,-19.5448409018172
0.04394472,16.89857,-19.5445909526463
0.1517855,17.7049,-21.5912398588285
0.1518113,17.7049,-21.5916439388674
0.2971726,17.6476,-23.2909460977239
0.297196,17.6476,-23.29114411717
0.3355121,19.30129,-21.9436676035599
0.3354626,19.30129,-21.9432928931282
0.07596852,16.98644,-20.6958307728525
0.07598818,16.98644,-20.6964230126184
0.07653718,17.3984,-20.3009418093645
0.07655678,17.3984,-20.3015280679872
0.2744364,19.02006,-21.7191958755465
0.2742982,19.02006,-21.7179389938787
0.07710142,16.2324,-21.4837524796996
0.07714356,16.2324,-21.4850038179985
0.1545724,16.10371,-23.2357977222722
0.1544924,16.10371,-23.2345626496223
0.107269,17.15139,-21.3272722311703
0.1071898,17.15139,-21.3255507353879
0.1074399,16.67659,-21.8057828423221
0.1074046,16.67659,-21.8050184888229
0.2148137,17.63937,-22.4948073351298
0.214741,17.63937,-22.4939800345566
0.1000669,17.69284,-20.6242207693756
0.100033,17.69284,-20.6234338045657
0.151025,17.11715,-22.1670299307363
0.1510452,17.11715,-22.1673482761337
0.1074714,17.76487,-20.7181845658474
0.1075453,17.76487,-20.7197862366862
0.1030256,17.56147,-20.8232640298297
0.1030416,17.56147,-20.8236253996496
0.07209781,17.37074,-20.1919847939394
0.07215191,17.37074,-20.1936975900253
0.1718068,17.28081,-22.3117997494167
0.171759,17.28081,-22.3111309000074
0.09966948,16.95398,-21.3538550392943
0.09966503,16.95398,-21.353751499068
0.1714188,17.63875,-21.94842278631
0.1714716,17.63875,-21.9491630371901
0.09956856,16.7431,-21.5623812628377
0.09962575,16.7431,-21.5637134291718
0.1269919,17.6899,-21.18397101406
0.1270124,17.6899,-21.1843518543136
0.1037789,17.17421,-21.2274621624632
0.1037074,17.17421,-21.2258605220965
0.2102811,17.63989,-22.4421819554267
0.2102214,17.63989,-22.4414888173359
0.07343571,17.51522,-20.089507601296
0.07342175,17.51522,-20.0890731085912
0.07258304,17.43516,-20.1428906062239
0.07257855,17.43516,-20.142749238383
0.07146052,16.48294,-21.0595217561083
0.07150171,16.48294,-21.0608368005496
0.1028358,17.64345,-20.7370035871705
0.1028334,17.64345,-20.7369498720986
0.2055153,17.60201,-22.4241416742599
0.205445,17.60201,-22.4233075582381
0.1440054,17.34133,-21.8296980163862
0.1440361,17.34133,-21.8302038977961
0.02492882,17.19302,-17.9880477186927
0.0249406,17.19302,-17.9890927211707
0.02453966,14.90012,-20.2461342079021
0.02449388,14.90012,-20.2420035481919
0.02499222,17.3792,-17.8074863372939
0.02500616,17.3792,-17.8087204452865
0.1042537,16.0316,-22.3806931244728
0.1042722,16.0316,-22.3811074827714
0.1048569,17.12967,-21.2960362345365
0.1048671,17.12967,-21.2962623827631
0.08459786,17.48917,-20.4399422068615
0.08468816,17.48917,-20.4423960875212
0.09307627,17.33628,-20.8130563540858
0.0931502,17.33628,-20.8148915429251
0.09303036,16.90339,-21.2448115860756
0.09304791,16.90339,-21.2452474991987
0.09831622,17.58615,-20.6899715370683
0.09832358,17.58615,-20.6901451083953
0.1849516,20.05011,-19.7201934056899
0.1849582,20.05011,-19.7202804488791
0.09697863,16.20774,-22.0366441654875
0.09702581,16.20774,-22.0377710286621
0.3553701,18.75664,-22.6346056511675
0.3557079,18.75664,-22.6370289974853
0.07287233,16.77653,-20.8106043779419
0.07286744,16.77653,-20.8104509343633
0.06326181,16.70409,-20.5609651550536
0.06343078,16.70409,-20.5670224131428
0.1959871,17.60524,-22.3054468291912
0.1960219,17.60524,-22.305877998254
0.09648121,15.85553,-22.3769413463627
0.09693082,15.85553,-22.3877101422971
0.02855547,15.75737,-19.7246279168377
0.0285547,15.75737,-19.7245680051616
0.1522895,17.6014,-21.7026360169013
0.1522978,17.6014,-21.702764940866
0.02867569,16.85774,-18.6335758939777
0.02867683,16.85774,-18.6336639483058
0.09720837,16.93211,-21.3177530553912
0.09721424,16.93211,-21.3178929830462
0.2970397,19.03594,-21.9014800494776
0.2969479,19.03594,-21.9007036395359
0.1658574,18.17149,-21.3365221492106
0.165955,18.17149,-21.3379318894327
0.06356954,17.47699,-19.7990797114475
0.06351299,17.47699,-19.7970584972702
0.07689773,17.53053,-20.179562820798
0.07685738,17.53053,-20.1783611610657
0.1952083,17.63157,-22.2694564269041
0.1953298,17.63157,-22.2709663130203
0.1416027,17.47372,-21.6573999062729
0.1416098,17.47372,-21.6575184060421
0.4418891,19.50162,-22.450272746941
0.4419655,19.50162,-22.4507213216743
0.06905317,16.25805,-21.2062578168926
0.06904177,16.25805,-21.205881582412
0.07801542,17.24044,-20.5027142411764
0.07798993,17.24044,-20.5019655225592
0.1136456,17.3482,-21.2652171092471
0.1137182,17.3482,-21.2667105958308
0.04013677,16.07701,-20.1631744940245
0.09044226,17.17924,-20.9037956349326
0.03920615,17.56743,-18.6203064556222
0.1006646,16.92435,-21.4065401907636
0.1015486,17.03967,-21.3115120911783
0.1094026,16.22192,-22.3026480792692
0.09955656,15.91596,-22.3892366687879
0.1457778,17.5144,-21.6856738266873
0.1457763,17.5144,-21.6856507590799
0.04006717,17.07497,-19.1613376277399
0.04005105,17.07497,-19.160437307296
0.3486635,18.52737,-22.8153288744955
0.102526,17.08216,-21.2912817688323
0.1024847,17.08216,-21.2903454078214
0.1570382,17.7055,-21.6717775279841
0.1570942,17.7055,-21.6726295697619
0.09963868,17.23079,-21.0763263729463
0.0996609,17.23079,-21.0768438128759
0.0978831,16.62165,-21.6442451288826
0.09785619,16.62165,-21.6436078150508
0.1030785,17.6182,-20.7677326408137
0.1031543,17.6182,-20.7694427240824
0.09867393,17.51407,-20.7704725249269
0.09867069,17.51407,-20.7703963623669
0.1026829,16.42818,-21.9488141675931
0.1026584,16.42818,-21.9482608612061
0.2579273,18.70872,-21.8761162777785
0.2580419,18.70872,-21.8772195390173
0.1014841,17.56195,-20.7877623258306
0.1014759,17.56195,-20.7875759620449
0.1730205,17.68508,-21.9244491277412
0.1730959,17.68508,-21.9254975319337
0.1011736,17.34027,-21.0023294085462
0.1011516,17.34027,-21.0018238979006
0.02493797,16.25318,-18.928698435511
0.02496588,16.25318,-18.9311732250014
0.09829554,16.84828,-21.427358769813
0.09822624,16.84828,-21.4257238472601
0.09826167,17.74877,-20.5260680991647
0.0982829,17.74877,-20.5265690150164
0.02535571,15.97379,-19.24484696591
0.02536365,15.97379,-19.2455397023061
0.4238413,18.88184,-22.9620080571093
0.4240521,18.88184,-22.9632948562195
0.1169162,17.48002,-21.1997748616301
0.01858409,16.07247,-18.460238416539
0.3100639,18.50787,-22.5375484262656
0.06653312,15.4498,-21.9298546363816
0.0422501,14.70385,-21.651181590755
0.3914441,19.22904,-22.4097530394058
0.0423163,16.66643,-19.6921132460505
0.04195643,15.47271,-20.866702816324
0.1120535,16.93617,-21.6442755668573
0.1554572,17.39467,-21.9584545907772
0.3744827,18.63574,-22.8893894211993
0.3782293,19.17351,-22.3771316420427
0.1202514,17.43769,-21.308026351776
0.3745646,18.90642,-22.6192700196899
0.1016841,16.76239,-21.5918986262328
0.198562,17.73173,-22.210665494705
0.2392828,17.70128,-22.6978659555779
0.1997119,17.78264,-22.1737944715572
0.2034556,16.74041,-23.2612062812571
0.2025281,17.70599,-22.284506259115
0.1841451,17.65209,-22.1076494703872
0.3744542,18.38032,-23.1446205507799
0.02485563,14.72845,-20.4461091963512
0.02549546,16.95412,-18.2766868942014
0.1269682,16.94035,-21.9330866154373
0.04209985,16.65982,-19.6872367031915
0.1213906,17.36388,-21.4039647290701
0.09735515,17.62696,-20.6264019218789
0.02531278,14.78897,-20.42591862837
0.06244914,17.13646,-20.0992466978495
0.08865393,17.46283,-20.574130890387
0.1225726,17.58746,-21.2031328300109
0.08120644,17.37939,-20.4557057822803
0.122842,17.17015,-21.6256028546198
0.1229716,17.61965,-21.1785737471304
0.1065273,16.82615,-21.6363450038208
0.09374503,17.26396,-20.9019349740105
0.09679831,16.47524,-21.7648330729475
0.03957444,17.44055,-18.7680894419025
0.1840491,17.58871,-22.1697717630177
0.1174877,17.67844,-21.0127784196044
0.06425364,16.34021,-20.9601786092912
0.2691203,18.17972,-22.5107641083601
0.06420593,16.85361,-20.4450938249149
0.07260793,16.51876,-21.0600689090152
0.03995889,16.15211,-20.0781450667552
0.05544734,16.95837,-20.0080516200719
0.07468972,15.4536,-22.189830358415
0.049089,16.65868,-20.0331316472381
0.09699315,15.79436,-22.4503687781212
0.2891009,18.18537,-22.6840728312607
0.1855896,17.47699,-22.301630621652
0.07126098,16.51049,-21.0255925250566
0.06782415,16.36587,-21.0575270531555
0.06833427,17.29243,-20.1480409313061
0.1618302,17.60306,-21.8460747086617
0.1202143,17.07961,-21.6653851782364
0.07466496,15.83062,-21.8120561518661
0.4528032,19.22505,-22.7902206817162
0.1615666,17.61955,-21.8256885514512
0.1218404,17.25533,-21.5211997887948
0.1200633,16.36342,-22.3786245931719
0.03907105,16.08943,-20.0905862324426
0.06675448,17.3697,-20.0175130387633
0.03947056,13.35997,-22.8427934636502
0.02576178,17.27301,-17.9808048722896
0.1989255,18.40257,-21.5442642328357
0.140761,16.88112,-22.2358649461804
0.1249735,17.48315,-21.3530321961021
0.1999575,18.0852,-21.87422396918
0.2001768,16.71342,-23.2486697064268
0.08803225,15.63777,-22.3829711327307
0.197634,17.60164,-22.3293702976089
0.08770645,17.02065,-20.9915499043407
0.06730685,17.2033,-20.2026698049589
0.08169953,17.32002,-20.5289712874889
0.335254,18.40117,-22.8418281931998
0.2150686,17.63506,-22.5020224017317
0.04729665,17.65554,-18.9526340679816
0.03854868,14.96466,-21.1852806446808
0.1054939,17.54375,-20.8960576333186
0.05623049,17.10302,-19.8951012358873
0.06292506,14.65991,-22.5930270852566
0.1988014,17.66928,-22.2760444493408
0.3319663,18.60201,-22.6159980112848
0.08447506,16.93882,-20.9869546991151
0.1845457,17.4239,-22.3410934016991
0.09596179,17.3043,-20.9156697282205
0.1536324,17.0572,-22.2677646537128
0.09808062,16.09553,-22.1750388976715
0.154008,17.40884,-21.9219482851777
0.1826603,17.28216,-22.458020773896
0.1551947,17.32366,-22.0254316785449
0.1841377,17.22842,-22.5312255347349
0.18272,17.41632,-22.324652402722
0.1846916,16.71115,-23.0557545739433
0.1846233,17.14208,-22.6239297190033
0.1849307,17.47116,-22.298862113681
0.1866127,17.52027,-22.2716491316751
0.1979415,17.64055,-22.2942376261105
0.09890851,16.82782,-21.4622295360197
0.1161793,17.63088,-21.0341177249668
0.0965984,17.68467,-20.550615918135
0.1802332,17.43986,-22.2680397650822
0.193673,17.12853,-22.7533304538573
0.1099988,17.65529,-20.881956383425
0.1162738,17.04598,-21.6209162177981
0.07451127,16.71231,-20.9256566282701
0.09586794,17.36065,-20.8570518130337
0.0993662,16.1591,-22.1416632124343
0.09933893,17.05815,-21.2419750513434
0.14273,17.17213,-21.9777894833906
0.1227018,17.17957,-21.6134972895976
0.1211758,17.18397,-21.5797208254824
0.1527354,17.12889,-22.1821167752372
0.1519592,17.10255,-22.1963121547443
0.152198,16.8035,-22.4991043491295
0.1281229,17.32464,-21.5701049484399
0.06761255,16.9571,-20.4591855460299
0.0962928,17.21071,-21.0172309587453
0.1052193,16.05463,-22.3791048432579
0.06693775,16.94059,-20.4528582598274
0.1424057,17.5744,-21.5701295297029
0.06727409,17.37094,-20.0339151257089
0.09868477,17.40864,-20.8761654908009
0.06776201,16.30976,-21.1115483517514
0.1987603,17.62666,-22.3181580189252
0.06730757,17.65869,-19.7473033179666
0.1386858,16.69083,-22.39097992308
0.128217,17.75138,-21.1450926361845
0.07441101,17.38283,-20.252049503518
0.08816,17.50094,-20.5231382991762
0.1978317,17.72995,-22.2034918024349
0.3872244,18.4426,-23.1683449458304
0.1979795,17.20935,-22.7259005844899
0.06481395,16.53102,-20.7891024536159
0.0648491,15.76126,-21.5600968866059
0.2130463,17.73737,-22.376612812117
0.3878622,18.97564,-22.6395328468609
0.09478367,15.97403,-22.2173487971503
0.08168007,17.28019,-20.568257301682
0.07916196,17.08877,-20.6878195149874
0.07916161,17.08877,-20.6878095880024
0.07831088,17.09466,-20.657149509563
0.07835482,17.09466,-20.658434937805
0.3117982,18.52789,-22.5315928677314
0.312016,18.52789,-22.5333544954608
0.1082512,16.52789,-21.9720135934215
0.1082572,16.52789,-21.972141453672
0.125738,16.5612,-22.2893227023882
0.125732,16.5612,-22.2892100768216
0.2613816,17.83387,-22.7840090839977
0.2614195,17.83387,-22.7843695030014
0.1778218,17.19014,-22.4852833463345
0.1777611,17.19014,-22.4844607354272
0.2650848,17.65976,-22.9931055174515
0.2650891,17.65976,-22.9931460791015
0.07901505,16.69315,-21.0791810951661
0.0790257,16.69315,-21.079490004978
0.2565759,17.79582,-22.7759786710659
0.2566447,17.79582,-22.7766443952851
0.1060598,17.52261,-20.9296437158553
0.1060454,17.52261,-20.9293290209058
0.1695757,17.74368,-21.8175234556602
0.1695369,17.74368,-21.8169745715374
0.05177204,16.91846,-19.8931956662558
0.05179338,16.91846,-19.8941244974974
0.1582116,17.64212,-21.7529429744795
0.1581766,17.64212,-21.7524141154291
0.2286611,18.50171,-21.7856252933461
0.228643,18.50171,-21.7854308320364
0.228741,17.53613,-22.7520709973136
0.2286772,17.53613,-22.7513855739872
0.1490977,17.42115,-21.8324618595534
0.148999,17.42115,-21.8308860844826
0.2088553,17.97148,-22.0939853521129
0.2088413,17.97148,-22.0938220516246
0.2082506,17.60381,-22.4545871730152
0.2081735,17.60381,-22.4536842251092
0.103075,17.58546,-20.8003933141696
0.1030932,17.58546,-20.8008057572066
0.07801518,16.16931,-21.5738322692681
0.07797883,16.16931,-21.572764598293
0.07653059,17.60232,-20.0968225261521
0.0764643,17.60232,-20.094838806918
0.1330258,17.63641,-21.3468840814436
0.133049,17.63641,-21.3472955459425
0.3994457,19.13655,-22.55430116682
0.3990498,19.13655,-22.55174837353
0.4893066,19.24217,-22.9752767536864
0.4897921,19.24217,-22.9778705648168
0.154614,16.94627,-22.393881266472
0.1063627,17.45859,-21.0003059088659
0.1063371,17.45859,-20.9997457138503
0.07517377,15.98549,-21.6727160008719
0.1116386,17.56437,-21.0074209675531
0.1116296,17.21525,-21.3563481084528
0.1113097,16.95511,-21.6097877583309
0.0649072,17.61178,-19.7116094110898
0.1831653,17.54572,-22.2011337112558
0.1100076,17.14505,-21.3923872214546
0.111665,17.15286,-21.4194813134662
0.0648495,17.08393,-20.2374410053831
0.1727173,17.54619,-22.0591276399265
0.2395613,17.64083,-22.7611907685294
0.06422014,20.4453,-16.8539045866914
0.02962381,15.34266,-20.2208539887048
0.127566,17.1134,-21.77109427955
0.1573292,17.4127,-21.9690014977252
0.08717281,17.64746,-20.3506744220427
0.169903,18.58298,-20.9828560227094
0.02989852,16.26311,-19.3209008103114
0.02799265,16.58329,-18.8545531178285
0.1258358,17.44126,-21.4110903358215
0.09742687,17.04206,-21.2130005313273
0.05107127,15.71553,-21.0654104393201
0.1208084,17.62762,-21.1289458488142
0.1208993,17.02649,-21.7318419583419
0.1215464,16.77051,-22.000343825884
0.09768977,17.39774,-20.8635724669646
0.05132288,18.36663,-18.425382571737
0.101935,17.15029,-21.2097207359847
0.0836207,17.12329,-20.7791029597151
0.1013539,17.53082,-20.815905826473
0.1264066,16.8369,-22.0261010150458
0.1232629,17.35085,-21.4529396726759
0.1203893,17.16987,-21.578537806944
0.03284022,14.67763,-21.1149874775804
0.119829,17.46331,-21.2741527987139
0.0973698,17.65359,-20.6001202937838
0.1251787,17.59672,-21.243319411776
0.02699596,16.12726,-19.2302043406254
0.1247149,17.15552,-21.6757876891844
0.1250942,17.46915,-21.3693022180649
0.0299284,15.29302,-20.2932000885414
0.02976905,17.19707,-18.3773007402511
0.08387049,17.3438,-20.5654555602516
0.03005759,17.4522,-18.1435882598422
0.1255052,19.96517,-18.8809919123017
0.1261768,17.22821,-21.6305116456026
0.06202587,16.68964,-20.530627648142
0.1253811,17.25581,-21.5880299343241
0.03019006,20.73358,-14.8719773219246
0.3036206,17.57224,-23.4202867623508
0.1116445,16.98837,-21.5835423883061
0.1256414,17.26489,-21.5838268398557
0.1123253,17.75369,-20.8324212053274
0.112491,16.9104,-21.6791506170936
0.08346035,16.28104,-21.6169470202446
0.2982979,18.4596,-22.488440298149
0.08058767,17.59949,-20.2180434379026
0.08069587,16.03969,-21.7809295674742
0.1588975,17.34815,-22.0572539339816
0.25011,17.62206,-22.8864690467723
0.02662984,15.17001,-20.157201315062
0.02962271,17.17829,-18.3851408114112
0.02758185,16.70233,-18.7027326039156
0.0292397,18.42401,-17.1105326743912
0.0303001,14.50365,-21.1099901567667
0.03101743,17.19597,-18.4696589074289
0.1209306,17.45085,-21.3080869025102
0.09528697,17.55402,-20.6496125999037
0.1205729,17.47915,-21.2728351700617
0.1236271,17.52554,-21.2851774465144
0.1781497,17.43676,-22.2431029631336
0.09857068,16.96628,-21.3158374500706
0.1141713,17.57838,-21.0458239700035
0.3840878,18.7332,-22.8568678595144
0.189124,17.56231,-22.2619552206879
0.03080634,16.57672,-19.0737326647232
0.03015314,17.35478,-18.2480607118982
0.0287888,17.47197,-18.0280830084742
0.03202287,17.24001,-18.4965398581252
0.03439495,13.84503,-22.050567997345
0.02812668,14.45433,-20.9941030940763
0.029512,13.64125,-21.9138684928005
0.02623665,16.5925,-18.7017608022053
0.02663169,14.78489,-20.5424803484032
0.02573876,17.2032,-18.0486351168228
0.06484608,17.34542,-19.9758252870003
0.1566431,17.74748,-21.6237832389267
0.0273915,17.52682,-17.8628835670397
0.03089887,14.96558,-20.6915372622806
0.1140691,17.01804,-21.6040763577869
0.03036188,16.03355,-19.5846146981963
0.1137336,16.87261,-21.7426170700651
0.4354287,18.76254,-23.151154199344
0.02722942,15.42852,-19.9480325423475
0.1552952,17.52355,-21.8270864706556
0.1040644,16.66664,-21.741425925562
0.1850167,17.61855,-22.1526009423274
0.02831327,15.57118,-19.8919137181757
0.2359798,17.33822,-23.02666054246
0.1108231,16.69581,-21.8588600983221
0.1102788,17.12136,-21.4218178777981
0.305199,18.20056,-22.8050112982434
0.353369,19.11121,-22.2656434243447
0.1098963,17.24217,-21.2928999390974
0.1152782,16.86067,-21.7861065682494
0.1123415,17.25213,-21.3343196947301
0.1267416,16.84791,-22.021318152238
0.1198265,17.62224,-21.1151769069341
0.03017751,16.05642,-19.5482177256529
0.0623266,17.1428,-20.0884489717385
0.03187372,17.57841,-18.1477543793672
0.03157329,14.7509,-20.9542085401695
0.03052178,16.45239,-19.1774406487211
0.1033289,17.30268,-21.0888885105137
0.1166098,17.36834,-21.3053168600254
0.02711554,16.69464,-18.6726276911219
0.02800845,15.58646,-19.8526337943636
0.03001261,16.19875,-19.3937129359644
0.4348558,19.12459,-22.7856885069036
0.1032391,16.67649,-21.7130645387151
0.1176855,17.64931,-21.0458457879898
0.08907827,16.518,-21.5299776108852
0.1539426,17.4094,-21.9203794213129
0.03095017,17.06199,-18.5988160302758
0.1254219,17.12188,-21.7227242614104
0.1215285,17.16236,-21.6081524896833
0.2940111,17.8808,-23.030891724407
0.1201193,16.23365,-22.5094950532545
0.1217332,17.3123,-21.4621579605413
0.02885402,17.53133,-17.9737401311492
0.2558435,19.25236,-21.3123459964659
0.1559717,17.19188,-22.1691280078207
0.08710399,17.69937,-20.2969482369135
0.087047,17.69937,-20.2954407847727
0.1421216,17.51927,-21.6205216603025
0.1419964,17.51927,-21.6184315652266
0.03732454,15.57568,-20.5022006706983
0.03726389,15.57568,-20.4985705107485
0.1107556,16.47188,-22.0813645058188
0.1106912,16.47188,-22.0800069076311
0.08666853,16.05157,-21.9332048881419
0.08669846,16.05157,-21.934000055318
0.3631368,18.67489,-22.77154458999
0.3635466,18.67489,-22.7744260385936
0.1689274,17.37335,-22.178660075884
0.1689986,17.37335,-22.1796716469717
0.1630151,17.2609,-22.2056933457509
0.1629588,17.2609,-22.204867219467
0.3080679,18.17957,-22.8495703421535
0.3080111,18.17957,-22.8491061633301
0.0126869,13.98876,-19.7051203212469
0.01271442,13.98876,-19.7098716782203
0.1420852,16.72343,-22.4157534947067
0.1420901,16.72343,-22.4158353121513
0.1410701,16.63857,-22.4836147145134
0.1408795,16.63857,-22.4804106304268
0.04758949,17.74708,-18.8749641810924
0.04756544,17.74708,-18.8738277526284
0.07653484,16.72778,-20.9714920194852
0.07654103,16.72778,-20.9716769869855
0.3524535,18.68315,-22.6870902867701
0.3524065,18.68315,-22.6867506540672
0.08666056,16.7769,-21.2076588696349
0.08657439,16.7769,-21.2053679146463
0.09958303,17.68132,-20.6244935718833
0.09955937,17.68132,-20.6239422427626
0.08648199,17.11277,-20.867038004573
0.0864007,17.11277,-20.8648724200516
0.1923794,17.84722,-22.0183913515087
0.1922686,17.84722,-22.0169946417914
0.2714526,18.04692,-22.6650747766649
0.2714491,18.04692,-22.6650430249933
0.483698,19.47512,-22.7121923903092
0.483718,19.47512,-22.7123004144384
0.08565774,15.84784,-22.1099250398521
0.08561404,15.84784,-22.1087505720224
0.2845311,17.83397,-22.9955665855704
0.2841676,17.83397,-22.9923672449864
0.3343029,18.95328,-22.2825178420975
0.3346787,18.95328,-22.285368622148
0.08399642,17.49369,-20.4190109041746
0.08394484,17.49369,-20.4175984511136
0.04685168,16.17949,-20.407445169428
0.04680728,16.17949,-20.4053151659938
0.04667491,17.481,-19.0974358882886
0.04667215,17.481,-19.0973030269798
0.08496257,16.73973,-21.1992758033431
0.08482099,16.73973,-21.1954389562081
0.3713009,19.92776,-21.5755269596565
0.3720331,19.92776,-21.580569504222
0.07109397,17.00337,-20.5273526835741
0.07112104,17.00337,-20.5282215118596
0.07075494,17.23779,-20.2820315118027
0.07084826,17.23779,-20.2850384040446
0.08835136,17.34243,-20.686648546398
0.08824509,17.34243,-20.6838742226419
0.330114,18.2647,-22.9391154438027
0.3302263,18.2647,-22.9399774939843
0.415939,19.08294,-22.7122569708537
0.1765474,17.43836,-22.2197340297265
0.1764592,17.43836,-22.2185301154872
0.01644879,16.17246,-18.0916340497358
0.0165169,16.17246,-18.1007208446088
0.2390855,17.49209,-22.905029178094
