z,mag_r,absmag_r
0.03922889,16.37264,-19.8163882854347
0.03931798,16.603,-19.5911048790825
0.03826514,16.87165,-19.2617994429263
0.04762325,16.25989,-20.3637504801589
0.01891363,14.75774,-19.8136878396699
0.01888868,14.75774,-19.8107793051041
0.03342891,15.36232,-20.4698414337205
0.04475094,15.85056,-20.6333781546434
0.04558457,17.31175,-19.2136056713037
0.04927014,17.35644,-19.3436640005064
0.04527605,16.60324,-19.9068799280113
0.03389179,14.85438,-21.0084000200851
0.0338909,14.85438,-21.0083417631211
0.03390513,14.85438,-21.0092768768824
0.04651432,17.55969,-19.0110022707558
0.04654212,17.55969,-19.0123442558512
0.0465567,17.55969,-19.0130476693708
0.02590095,14.68965,-20.5760910318061
0.0373297,14.41273,-21.6654606870366
0.03800107,14.57256,-21.5454262244
0.03739384,16.36538,-19.7166417598611
0.04508061,16.86833,-19.6320750338905
0.02216817,14.72719,-20.1944352028922
0.04397203,16.35899,-20.0855670670729
0.04039991,15.60952,-20.6452855284816
0.04017322,15.90009,-20.3421292935265
0.04113489,16.74275,-19.552395058604
0.03214863,15.12234,-20.6229247318841
0.03143767,15.27194,-20.4236015230982
0.03226311,16.61253,-19.1406453171576
0.03985258,15.14809,-21.0762053293792
0.03984343,15.14809,-21.0756919127497
0.0428736,15.79749,-20.5903581347865
0.04275597,16.44215,-19.939543996383
0.04277921,16.44215,-19.9407618096283
0.04329136,15.15239,-21.2571896487918
0.0436215,16.31732,-20.1092924544299
0.03352524,16.45417,-19.3843944600979
0.03357807,15.94215,-19.8999264959192
0.03529365,15.35966,-20.5934176299583
0.02333465,14.49536,-20.5395626925118
0.02328131,14.49536,-20.5345045171529
0.0362478,15.15401,-20.8585557483234
0.03624932,15.15401,-20.8586492762776
0.03702404,15.56914,-20.490693553505
0.03704099,15.56914,-20.4917154963864
0.0367895,15.52475,-20.5209017484674
0.03677846,15.52475,-20.5202323891454
0.03665347,16.30666,-19.7307330452306
0.03665402,16.30666,-19.7307668331741
0.03698095,15.57365,-20.4835918601097
0.04951549,15.53389,-21.1773847970375
0.04952495,15.53389,-21.1778148512114
0.02601223,15.32779,-19.9474417997832
0.02366391,14.95953,-20.1063649570495
0.03880997,14.33474,-21.8303017363115
0.0405212,16.09964,-20.1618638501119
0.04011974,16.193,-20.0462357520675
0.03949318,14.36935,-21.8346929457998
0.03929873,16.87112,-19.3218862644268
0.03971508,16.63014,-19.586426436312
0.03288747,14.66795,-21.1278684496024
0.04570991,15.55998,-20.9715407800021
0.04571341,15.55998,-20.9717129408272
0.04441256,16.50524,-19.9616681363671
0.04443264,16.50524,-19.9626820026858
0.04175597,15.43987,-20.8888150317002
0.04605773,14.82051,-21.7280273722013
0.0420731,15.3348,-21.0108322996496
0.03022247,15.2843,-20.3236453252963
0.03018459,15.99922,-19.6059359173527
0.04487363,15.77417,-20.7159116740757
0.04653296,17.15264,-19.4189549227885
0.01950521,15.53578,-19.1035095818553
0.04454385,15.70615,-20.7673854645136
0.04454011,15.70615,-20.7671969141697
0.0445525,15.70615,-20.7678210414493
0.04436072,14.90164,-21.5626491506992
0.04435112,14.90164,-21.5621637066168
0.04435562,14.90164,-21.5623909003549
0.04445874,16.5576,-19.9116386419963
0.04444635,16.5576,-19.9110132377172
0.0444713,16.5576,-19.9122721448475
0.02769923,14.93227,-20.4821985143504
0.02097015,15.66156,-19.1374227840872
0.04058884,17.00726,-19.2579832801322
0.03899383,14.68927,-21.4863248964558
0.04248152,17.11344,-19.2538279362202
0.01804763,14.78609,-19.6821097820296
0.04504232,15.90645,-20.5920490031555
0.04246823,16.80161,-19.5649521286052
0.04126994,15.45349,-20.8489844933342
0.04112745,17.04163,-19.2531110453403
0.04110242,17.04163,-19.2517481644331
0.04710542,16.22944,-20.3696237616038
0.04536114,15.79782,-20.7165041441292
0.04526993,15.82853,-20.6812841187679
0.01384861,14.74369,-19.1423962346136
0.0454963,16.21899,-20.3020186470828
0.03490481,13.77865,-22.1497418418704
0.04417311,16.6497,-19.8050864798093
0.0258794,15.33483,-19.9290687543928
0.04365535,16.30241,-20.1259427966952
0.04357241,14.68976,-21.7343230090617
0.04335782,16.41415,-19.9988709812674
0.04368808,16.46865,-19.9613825197356
0.03410327,15.95711,-19.9195200768036
0.03462642,15.741,-20.1695402024535
0.03462953,15.741,-20.169740106639
0.03462598,15.741,-20.1695116775277
0.03757722,16.74982,-19.3431238329727
0.02324975,14.64106,-20.3858051911233
0.0423171,16.5492,-19.8093770780099
0.0398534,16.16589,-20.0584471680597
0.03876288,14.58298,-21.5793435963684
0.04035955,15.4505,-20.8020646448112
0.04427926,15.44757,-21.0126015588283
0.04484349,14.00713,-22.481446627691
0.04531122,16.63781,-19.8740479679067
0.04448506,14.82784,-21.6427301336429
0.04421574,16.07788,-20.3790669135114
0.04744843,17.19483,-19.4205438282349
0.04370879,17.18694,-19.2441527488401
0.04720349,16.30936,-20.2943832801174
0.04712626,15.28705,-21.3130141624755
0.04714203,15.28705,-21.3137655981631
0.02698479,13.07762,-22.2789351827505
0.02467319,14.33816,-20.8200959746585
0.04812131,17.18396,-19.4630705967073
0.03880104,16.79243,-19.3720887374165
0.03944714,16.55388,-19.647550052304
0.03896999,15.86128,-20.3129516954727
0.03951558,15.02058,-21.1847255257854
0.03980873,16.12956,-20.0922689405099
0.03991177,14.84111,-21.3864994560339
0.04017201,16.01915,-20.2230004176199
0.04385387,17.09585,-19.342675324397
0.01823216,14.46448,-20.0261245999585
0.0181697,14.46448,-20.0185685204191
0.04327773,16.79488,-19.6139953520507
0.04058982,15.06892,-21.1963717474202
0.04886477,17.23657,-19.4449411228345
0.04927758,16.05121,-20.6492329400758
0.0492484,14.92747,-21.771638304589
0.04913609,14.84034,-21.85363227587
0.04333054,16.59909,-19.812513823579
0.03847517,15.55351,-20.5921741635251
0.03923361,16.37809,-19.8112121409631
0.03757283,15.12675,-20.9659271290043
0.03812353,16.99632,-19.1288506359761
0.03704702,15.57278,-20.4884401423464
0.04398034,16.45048,-19.9944974372145
0.03056282,15.38854,-20.2442726116047
0.037891,15.29673,-20.814780070936
0.04301223,17.12048,-19.274600553962
0.0388631,14.94375,-21.2243487208142
0.04286898,16.02955,-20.3580541673774
0.03756709,15.99704,-20.0953033747204
0.02349085,15.17057,-19.8790959322137
0.02307302,15.76753,-19.242471006913
0.02494388,15.58195,-19.6004461018129
0.02373611,12.92448,-22.1481469599806
0.02318509,14.36387,-20.6568408962847
0.02341874,14.2227,-20.8201705916739
0.02248568,14.81194,-20.1410900374578
0.02246636,14.81194,-20.1391912428279
0.02246571,14.81194,-20.1391276961483
0.02250885,15.29445,-19.6608556542956
0.0224774,15.29445,-19.6577667734384
0.02827387,14.49119,-20.9688230232178
0.04421017,15.88989,-20.5667728786497
0.04390956,15.55655,-20.8848189326346
0.04389091,15.55655,-20.8838664278954
0.0411016,16.96048,-19.332848277881
0.04108907,16.96048,-19.3321658115281
0.04087873,15.29952,-20.9816380044535
0.04091732,15.29952,-20.983749222312
0.04087421,15.29952,-20.9813902303128
0.04085829,15.29952,-20.980519036398
0.04089448,15.29952,-20.982500009845
0.0409132,15.29952,-20.9835240880922
0.02501345,13.85677,-21.331796715583
0.02499866,13.85677,-21.3304876114722
0.02499437,13.85677,-21.3301083533999
0.02501568,13.85677,-21.3319941195903
0.02500747,13.85677,-21.3312671985736
0.04110139,14.69668,-21.5966344757876
0.04107647,14.69668,-21.5952772494815
0.04108996,14.69668,-21.5960120649733
0.0410798,14.69668,-21.5954586921776
0.04107244,14.69668,-21.5950576319233
0.02283115,15.58749,-19.3992238700959
0.02290494,15.4456,-19.5482472925523
0.03544253,16.08381,-19.8786485588093
0.03546028,16.08381,-19.8797648081703
0.03464373,16.36168,-19.5499797008959
0.03461931,16.36168,-19.5484081890573
0.02196506,14.30364,-20.5976530887828
0.04466107,15.10991,-21.3695222949486
0.02749713,16.04033,-19.3579077124765
0.03424667,16.19928,-19.6866946636961
0.02927048,14.24901,-21.287866443318
0.04330998,17.00509,-19.4054522219078
0.04330604,17.00509,-19.4052482421966
0.03059695,15.16698,-20.4683189407311
0.03064586,15.16698,-20.471867090065
0.03412656,14.90889,-20.9692612663847
0.03400201,14.90889,-20.9611181874207
0.03005277,14.95014,-20.6452898068218
0.02998965,14.95014,-20.6406206416011
0.02904823,16.0614,-19.4585572487039
0.02902097,16.0614,-19.4564737654832
0.02915424,15.06042,-20.4676237048632
0.02918464,15.06042,-20.4699364260234
0.02939439,15.78347,-19.7627850368506
0.02812738,15.2543,-20.1941871035198
0.02777695,14.91397,-20.5067209836413
0.02954781,14.586,-20.9718049527452
0.02952632,14.586,-20.9701899037127
0.02925108,15.01745,-20.5179488876259
0.02923588,15.01745,-20.5167951114423
0.02619898,14.75571,-20.5353665378965
0.02620813,14.75571,-20.5361395481325
0.02815601,16.11831,-19.3324331454324
0.02816165,16.11831,-19.332877234065
0.02954124,16.31431,-19.243003568053
0.02954279,16.31431,-19.2431203095435
0.02895389,15.36256,-20.1501742202238
0.02899976,15.36256,-20.153687852083
0.02854834,14.68339,-20.7980464477465
0.01116178,12.95382,-20.4593759975537
0.02752098,14.23512,-21.1650355032088
0.02942542,16.4614,-19.0871920041856
0.03010967,14.75195,-20.84768463399
0.02938787,14.08055,-21.465210845472
0.03032485,13.85502,-21.7604283160649
0.02698194,13.66545,-21.690865518368
0.02703909,13.66545,-21.6955549792098
0.02573077,15.7498,-19.5013498442521
0.02569496,15.7498,-19.4982663068485
0.0303718,15.36245,-20.2564339262637
0.03037659,15.36245,-20.2567842920609
0.02681931,14.29872,-21.0442013474589
0.02680662,14.29872,-21.0431525029779
0.02936134,14.51934,-21.0244114587463
0.02810765,14.30023,-21.1467049752216
0.0297644,15.23849,-20.3355338160224
0.01795594,14.78637,-19.6706160004229
0.0180024,14.78637,-19.6763052590498
0.01796904,14.78637,-19.6722220212596
0.02969888,14.92393,-20.6452003581918
0.02969626,14.92393,-20.6450045586384
0.02969594,14.92393,-20.6449808832937
0.0284276,13.69518,-21.7768606651041
0.02835876,13.69518,-21.771482292613
0.02201824,15.04041,-19.866223900597
0.02204866,15.04041,-19.8692727530443
0.02832868,14.44228,-21.0220237310406
0.02832485,14.44228,-21.0217242868879
0.02652332,16.15928,-19.1590516424175
0.02651595,16.15928,-19.1584364207363
0.02616726,15.32655,-19.9618475994845
0.02616552,15.32655,-19.9617000341486
0.02803568,15.00721,-20.434031647139
0.02800389,15.00721,-20.4315155857362
0.03588007,15.33794,-20.6518763340969
0.035898,15.33794,-20.6529904179384
0.03066944,14.31121,-21.3293404610512
0.03069422,14.31121,-21.3311352619551
0.02951566,14.56657,-20.9888208533961
0.03005031,14.52325,-21.0720014751429
0.03058123,15.40796,-20.2261968378569
0.03910877,14.01698,-22.1651993231963
0.01583617,14.54907,-19.6315785216258
0.02661993,13.93832,-21.3880693850267
0.04891264,17.57221,-19.1115017704177
0.048648,16.33812,-20.3333943481279
0.03734152,14.22673,-21.8521622828671
0.04883319,15.15885,-21.5212032674532
0.0370551,15.88452,-20.1771883352187
0.04319618,16.63252,-19.7721292337394
0.04372894,16.54607,-19.886058840961
0.04379856,16.26014,-20.1755488032996
0.03716805,16.00451,-20.0639953707183
0.04364194,17.20612,-19.221536942894
0.04358234,16.57371,-19.8508911271459
0.02833687,14.84544,-20.6195086499535
0.02807533,16.13443,-19.3099513375706
0.04254346,16.07026,-20.3002705638302
0.02384395,15.93992,-19.1427242041104
0.0238492,15.93992,-19.1432113986784
0.02285008,14.92254,-20.066008605732
0.02284772,14.92254,-20.0657804023296
0.02352162,14.04443,-21.0081332075321
0.02354391,14.04443,-21.0102272001021
0.02828143,14.83818,-20.6224212254404
0.02824878,14.83818,-20.6198593275377
0.02824489,14.83818,-20.6195540803019
0.03141565,16.0856,-19.6083844642856
0.031439,16.0856,-19.6100361602792
0.03734795,16.03473,-20.0445489167186
0.03734995,16.03473,-20.0446684801559
0.03734176,16.03473,-20.0441792770639
0.02934548,14.83182,-20.7107364550767
0.02936691,14.83182,-20.7123567390601
0.02934275,14.83182,-20.7105300336055
0.03800618,15.17028,-20.9480064281676
0.03798668,15.17028,-20.9468604212547
0.03798605,15.17028,-20.9468234084284
0.01396853,14.65698,-19.2480315564735
0.01395331,14.65698,-19.2456392733168
0.01396411,14.65698,-19.247337623682
0.01363066,12.41595,-21.4353196681793
0.01362531,12.41595,-21.4344576745483
0.01364263,12.41595,-21.437245495646
0.03857845,15.60525,-20.5464181810746
0.03859713,15.60525,-20.5475000647738
0.03859192,15.60525,-20.5471983705827
0.0451526,16.57138,-19.93260351114
0.04514659,16.57138,-19.932304472908
0.04515854,16.57138,-19.9328982528092
0.04432275,17.34878,-19.1135896551998
0.04434946,17.34878,-19.1149408944074
0.04434159,17.34878,-19.1145429545294
0.04504152,14.54333,-21.9551328089716
0.04503702,14.54333,-21.9549089719775
0.04505582,14.54333,-21.9558453795801
0.03906859,15.60722,-20.5726557483886
0.03906021,15.60722,-20.5721764308041
0.03907748,15.60722,-20.5731641547171
0.03791478,16.07377,-20.0391381873417
0.03782931,16.07377,-20.034098648732
0.0378882,16.07377,-20.0375725762948
0.03790198,16.07377,-20.0383841585029
0.0379023,16.07377,-20.0384034731623
0.03791619,16.07377,-20.0392215629656
0.03792344,16.07377,-20.0396484864157
0.0378454,16.07377,-20.0350486238514
0.04228796,16.97875,-19.3782899698972
0.04227672,16.97875,-19.3776946034205
0.04230557,16.97875,-19.3792226713129
0.042284,16.97875,-19.3780804152711
0.04228891,16.97875,-19.3783400865433
0.04229762,16.97875,-19.3788013453099
0.04228888,16.97875,-19.3783387053905
0.04232177,16.97875,-19.3800800765541
0.02874842,15.48864,-20.0082964262982
0.02876681,15.48864,-20.0097156192527
0.02874774,15.48864,-20.0082439530087
0.02877621,15.48864,-20.0104406094078
0.02873564,15.48864,-20.0073101564816
0.02877285,15.48864,-20.0101812082436
0.02877213,15.48864,-20.010125618415
0.02875997,15.48864,-20.009187567771
0.02696338,13.84235,-21.5124436670063
0.02699037,13.84235,-21.5146605958015
0.02698472,13.84235,-21.5141968563197
0.02695239,13.84235,-21.511540451098
0.02697311,13.84235,-21.5132436891462
0.02696721,13.84235,-21.5127589955648
0.02697462,13.84235,-21.5133674858992
0.0269725,13.84235,-21.5131934952052
0.04244752,16.80977,-19.5557073316582
0.04560337,15.16332,-21.3629640882925
0.04621059,16.07739,-20.4785957542238
0.04797932,16.49702,-20.1433634569304
0.04581935,16.5111,-20.0257919112452
0.04482139,16.17674,-20.310724774096
0.04480296,16.17674,-20.3098020846404
0.04484378,16.17674,-20.3118454204129
0.04478688,16.17674,-20.3089965987778
0.0447758,16.17674,-20.3084417195265
0.04482522,16.17674,-20.3109166517503
0.04483413,16.17674,-20.3113624401313
0.04482086,16.17674,-20.3106984805828
0.03710821,16.5764,-19.4885033298443
0.03708557,16.5764,-19.4871413250622
0.03709046,16.5764,-19.4874356691683
0.03709316,16.5764,-19.4875977328299
0.03709308,16.5764,-19.4875930257483
0.03709,16.5764,-19.4874076487004
0.03705136,16.5764,-19.4850818760675
0.03708944,16.5764,-19.4873744720232
0.03098691,16.03478,-19.6286532688846
0.03098695,16.03478,-19.6286562078045
0.03100972,16.03478,-19.630288857975
0.04250902,16.34174,-20.0269734841886
0.04250626,16.34174,-20.0268284027486
0.04249245,16.34174,-20.0261003055716
0.04358353,16.76806,-19.656597433552
0.04357113,16.76806,-19.6559596530874
0.04354686,16.76806,-19.6547106034271
0.04148846,16.74104,-19.5732536418316
0.04150826,16.74104,-19.5743217352631
0.04149406,16.74104,-19.5735555314215
0.04268508,16.8896,-19.4883758352874
0.04260083,16.8896,-19.4839497107591
0.04263752,16.8896,-19.4858779732161
0.04212994,15.74826,-20.6003918438198
0.04215533,15.74826,-20.6017410277587
0.04216788,15.74826,-20.6024081019775
0.04444674,15.00019,-21.4684451255609
0.04443061,15.00019,-21.4676309324326
0.04444849,15.00019,-21.4685336729308
0.04303794,15.19788,-21.1985406765389
0.04300848,15.19788,-21.1970062369784
0.04301324,15.19788,-21.1972540904899
0.04279852,14.73767,-21.6462547313307
0.04278352,14.73767,-21.6454696204318
0.04286978,14.73767,-21.6499823601938
0.0324315,14.73948,-21.0252712838681
0.03243498,14.73948,-21.0255096844496
0.03243862,14.73948,-21.0257598121321
0.03243241,14.73948,-21.0253336332692
0.03244421,14.73948,-21.026142998382
0.03242327,14.73948,-21.0247062284444
0.03243466,14.73948,-21.0254879662448
0.03242694,14.73948,-21.0249584889697
0.03180382,15.89789,-19.8233935840733
0.03182939,15.89789,-19.8251801726867
0.03189358,15.89789,-19.8296602554691
0.03128069,14.71605,-20.9683647906419
0.03128396,14.71605,-20.9685969385394
0.0312522,14.71605,-20.9663393071369
0.031244,14.71605,-20.9657564608903
0.03118454,14.71605,-20.9615224664646
0.03126045,14.71605,-20.9669258448389
0.0312206,14.71605,-20.96409096806
0.03122787,14.71605,-20.9646086158018
0.03082645,14.99304,-20.6588561566149
0.0308639,14.99304,-20.6615542704282
0.03077719,14.99304,-20.6553028088262
0.04273967,16.39737,-19.9834745186805
0.04273961,16.39737,-19.9834713940998
0.04274002,16.39737,-19.9834928755068
0.04275156,16.39737,-19.9840975926888
0.04274524,16.39737,-19.983766257763
0.04274521,16.39737,-19.9837646956707
0.04274764,16.39737,-19.9838921979751
0.04275072,16.39737,-19.9840536647482
0.04792139,15.38984,-21.2478307313173
0.04789756,15.38984,-21.2467124182465
0.04791386,15.38984,-21.2474771319909
0.04791647,15.38984,-21.2475998403783
0.04790341,15.38984,-21.2469867581094
0.04792399,15.38984,-21.2479525471868
0.04791652,15.38984,-21.2476021126947
0.04793363,15.38984,-21.2484049751559
0.04778823,16.35779,-20.2736202986457
0.04776263,16.35779,-20.2724155081634
0.0477841,16.35779,-20.2734261159916
0.04780576,16.35779,-20.2744448682401
0.0477768,16.35779,-20.2730825762115
0.04778834,16.35779,-20.2736255560729
0.04777293,16.35779,-20.2729000938521
0.04777279,16.35779,-20.2728937829663
0.04742843,15.09916,-21.5152636914258
0.04743623,15.09916,-21.5156335027883
0.04743483,15.09916,-21.5155673117668
0.04744545,15.09916,-21.5160704926649
0.04742737,15.09916,-21.5152135549439
0.04743058,15.09916,-21.5153659029408
0.04742233,15.09916,-21.5149746856348
0.04740671,15.09916,-21.5142344407058
0.02830017,16.43735,-19.0247201266116
0.0282627,16.43735,-19.0217814617983
0.02826769,16.43735,-19.0221729001463
0.0282709,16.43735,-19.0224244198378
0.02827981,16.43735,-19.0231235883597
0.02824487,16.43735,-19.0203817865046
0.0282793,16.43735,-19.0230834121088
0.02829351,16.43735,-19.0241978559778
0.03136606,15.97799,-19.7124782709902
0.03135784,15.97799,-19.7118960416723
0.03133732,15.97799,-19.7104407405032
0.03133273,15.97799,-19.7101151580864
0.03134184,15.97799,-19.7107609919937
0.03133328,15.97799,-19.7101540084386
0.03134382,15.97799,-19.7109018143816
0.03135361,15.97799,-19.7115960231379
0.03215718,15.19857,-20.5472899131734
0.03217469,15.19857,-20.548500354332
0.03211324,15.19857,-20.54424821902
0.03210577,15.19857,-20.5437308528824
0.03216176,15.19857,-20.5476068178267
0.03212665,15.19857,-20.545177118519
0.03211834,15.19857,-20.5446019213771
0.03207833,15.19857,-20.5418296511805
0.04328685,15.07287,-21.3364810659912
0.04325932,15.07287,-21.3350547904558
0.028002,15.20669,-20.2318934362654
0.02801004,15.20669,-20.2325306085032
